corpus	operator_id	metric_id	classification	delta	both_available
Astafiev	LAST_TOKEN_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	LAST_TOKEN_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	0.208111	true
Astafiev	LAST_TOKEN_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.18008	true
Astafiev	LAST_TOKEN_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0942231	true
Astafiev	LAST_TOKEN_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0958945	true
Astafiev	LAST_TOKEN_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	LAST_TOKEN_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	-0.892873	true
Astafiev	LAST_TOKEN_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.000232644	true
Astafiev	LAST_TOKEN_OF_LINE	cs1/family-line-position	SUPPORTING		false
Astafiev	LAST_TOKEN_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	LAST_TOKEN_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0498858	true
Astafiev	FIRST_GLYPH_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	FIRST_GLYPH_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	FIRST_GLYPH_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	FIRST_GLYPH_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	FIRST_GLYPH_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0438289	true
Astafiev	FIRST_GLYPH_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.06919	true
Astafiev	FIRST_GLYPH_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	FIRST_GLYPH_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	FIRST_GLYPH_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	FIRST_GLYPH_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	FIRST_GLYPH_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	FIRST_GLYPH_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	FIRST_GLYPH_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	-0.892873	true
Astafiev	FIRST_GLYPH_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.000232644	true
Astafiev	FIRST_GLYPH_OF_LINE	cs1/family-line-position	SUPPORTING		false
Astafiev	FIRST_GLYPH_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	FIRST_GLYPH_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	LAST_GLYPH_OF_LINE	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	LAST_GLYPH_OF_LINE	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	LAST_GLYPH_OF_LINE	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	LAST_GLYPH_OF_LINE	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	LAST_GLYPH_OF_LINE	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0438289	true
Astafiev	LAST_GLYPH_OF_LINE	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.06919	true
Astafiev	LAST_GLYPH_OF_LINE	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	LAST_GLYPH_OF_LINE	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	LAST_GLYPH_OF_LINE	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	LAST_GLYPH_OF_LINE	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	LAST_GLYPH_OF_LINE	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	LAST_GLYPH_OF_LINE	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	LAST_GLYPH_OF_LINE	LS1_LINE_LENGTH_CV	SUPPORTING	-0.892873	true
Astafiev	LAST_GLYPH_OF_LINE	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.000232644	true
Astafiev	LAST_GLYPH_OF_LINE	cs1/family-line-position	SUPPORTING		false
Astafiev	LAST_GLYPH_OF_LINE	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	LAST_GLYPH_OF_LINE	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0305349	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.0519871	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS1_LINE_LENGTH_CV	SUPPORTING	0.0349754	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.116016	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	cs1/family-line-position	SUPPORTING		false
Astafiev	NTH_GLYPH_OF_TOKEN_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	NTH_GLYPH_OF_TOKEN_2	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0295078	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.05298	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	NTH_GLYPH_OF_TOKEN_3	LS1_LINE_LENGTH_CV	SUPPORTING	0.0446018	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0622777	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	cs1/family-line-position	SUPPORTING		false
Astafiev	NTH_GLYPH_OF_TOKEN_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	NTH_GLYPH_OF_TOKEN_3	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	NTH_TOKEN_OF_LINE_2	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0165553	true
Astafiev	NTH_TOKEN_OF_LINE_2	EF2_GLOBAL_CLUSTERING	CORE	0.175108	true
Astafiev	NTH_TOKEN_OF_LINE_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.00487902	true
Astafiev	NTH_TOKEN_OF_LINE_2	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	NTH_TOKEN_OF_LINE_2	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0438289	true
Astafiev	NTH_TOKEN_OF_LINE_2	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.06919	true
Astafiev	NTH_TOKEN_OF_LINE_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	NTH_TOKEN_OF_LINE_2	EF1_ISOLATE_SHARE	SUPPORTING	0.194246	true
Astafiev	NTH_TOKEN_OF_LINE_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.343774	true
Astafiev	NTH_TOKEN_OF_LINE_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.104247	true
Astafiev	NTH_TOKEN_OF_LINE_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.106054	true
Astafiev	NTH_TOKEN_OF_LINE_2	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	NTH_TOKEN_OF_LINE_2	LS1_LINE_LENGTH_CV	SUPPORTING	-0.892873	true
Astafiev	NTH_TOKEN_OF_LINE_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.000232644	true
Astafiev	NTH_TOKEN_OF_LINE_2	cs1/family-line-position	SUPPORTING		false
Astafiev	NTH_TOKEN_OF_LINE_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	NTH_TOKEN_OF_LINE_2	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.029726	true
Astafiev	NTH_TOKEN_OF_LINE_3	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0209595	true
Astafiev	NTH_TOKEN_OF_LINE_3	EF2_GLOBAL_CLUSTERING	CORE	0.057704	true
Astafiev	NTH_TOKEN_OF_LINE_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.0344811	true
Astafiev	NTH_TOKEN_OF_LINE_3	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	NTH_TOKEN_OF_LINE_3	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.0438289	true
Astafiev	NTH_TOKEN_OF_LINE_3	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.06919	true
Astafiev	NTH_TOKEN_OF_LINE_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	NTH_TOKEN_OF_LINE_3	EF1_ISOLATE_SHARE	SUPPORTING	0.199723	true
Astafiev	NTH_TOKEN_OF_LINE_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.295305	true
Astafiev	NTH_TOKEN_OF_LINE_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0949884	true
Astafiev	NTH_TOKEN_OF_LINE_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.114728	true
Astafiev	NTH_TOKEN_OF_LINE_3	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	NTH_TOKEN_OF_LINE_3	LS1_LINE_LENGTH_CV	SUPPORTING	-0.892873	true
Astafiev	NTH_TOKEN_OF_LINE_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	-0.000232644	true
Astafiev	NTH_TOKEN_OF_LINE_3	cs1/family-line-position	SUPPORTING		false
Astafiev	NTH_TOKEN_OF_LINE_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	NTH_TOKEN_OF_LINE_3	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.00488735	true
Astafiev	PERIODIC_TOKEN_2	EF1_GIANT_COMPONENT_SHARE	CORE	-0.00436983	true
Astafiev	PERIODIC_TOKEN_2	EF2_GLOBAL_CLUSTERING	CORE	0.0324698	true
Astafiev	PERIODIC_TOKEN_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	0.00127781	true
Astafiev	PERIODIC_TOKEN_2	2DL1_LAYOUT_POSITION_MI	CORE	-0.0114117	true
Astafiev	PERIODIC_TOKEN_2	BP1_BOUNDARY_TOKEN_NMI	CORE	0.011453	true
Astafiev	PERIODIC_TOKEN_2	LS2_POSITIONAL_LEXICON_NMI	CORE	0.0110424	true
Astafiev	PERIODIC_TOKEN_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-0.744838	true
Astafiev	PERIODIC_TOKEN_2	EF1_ISOLATE_SHARE	SUPPORTING	0.0339094	true
Astafiev	PERIODIC_TOKEN_2	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0431437	true
Astafiev	PERIODIC_TOKEN_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0133986	true
Astafiev	PERIODIC_TOKEN_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0183658	true
Astafiev	PERIODIC_TOKEN_2	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_2	LS1_LINE_LENGTH_CV	SUPPORTING	-0.00348934	true
Astafiev	PERIODIC_TOKEN_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0036605	true
Astafiev	PERIODIC_TOKEN_2	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_2	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	PERIODIC_TOKEN_2	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0453239	true
Astafiev	PERIODIC_TOKEN_3	EF1_GIANT_COMPONENT_SHARE	CORE	-0.00924399	true
Astafiev	PERIODIC_TOKEN_3	EF2_GLOBAL_CLUSTERING	CORE	0.042455	true
Astafiev	PERIODIC_TOKEN_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.0146796	true
Astafiev	PERIODIC_TOKEN_3	2DL1_LAYOUT_POSITION_MI	CORE	-0.0124092	true
Astafiev	PERIODIC_TOKEN_3	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0192506	true
Astafiev	PERIODIC_TOKEN_3	LS2_POSITIONAL_LEXICON_NMI	CORE	0.022029	true
Astafiev	PERIODIC_TOKEN_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.13947	true
Astafiev	PERIODIC_TOKEN_3	EF1_ISOLATE_SHARE	SUPPORTING	0.0511062	true
Astafiev	PERIODIC_TOKEN_3	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.0698091	true
Astafiev	PERIODIC_TOKEN_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0226016	true
Astafiev	PERIODIC_TOKEN_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0280355	true
Astafiev	PERIODIC_TOKEN_3	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_3	LS1_LINE_LENGTH_CV	SUPPORTING	-0.0233133	true
Astafiev	PERIODIC_TOKEN_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0120545	true
Astafiev	PERIODIC_TOKEN_3	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_3	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	PERIODIC_TOKEN_3	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0428349	true
Astafiev	PERIODIC_TOKEN_5	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0147091	true
Astafiev	PERIODIC_TOKEN_5	EF2_GLOBAL_CLUSTERING	CORE	0.0287828	true
Astafiev	PERIODIC_TOKEN_5	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.00775146	true
Astafiev	PERIODIC_TOKEN_5	2DL1_LAYOUT_POSITION_MI	CORE	-0.0116589	true
Astafiev	PERIODIC_TOKEN_5	BP1_BOUNDARY_TOKEN_NMI	CORE	0.034913	true
Astafiev	PERIODIC_TOKEN_5	LS2_POSITIONAL_LEXICON_NMI	CORE	0.0444609	true
Astafiev	PERIODIC_TOKEN_5	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.26137	true
Astafiev	PERIODIC_TOKEN_5	EF1_ISOLATE_SHARE	SUPPORTING	0.0808035	true
Astafiev	PERIODIC_TOKEN_5	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.1117	true
Astafiev	PERIODIC_TOKEN_5	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.0368122	true
Astafiev	PERIODIC_TOKEN_5	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0430261	true
Astafiev	PERIODIC_TOKEN_5	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_5	LS1_LINE_LENGTH_CV	SUPPORTING	-0.086522	true
Astafiev	PERIODIC_TOKEN_5	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.010531	true
Astafiev	PERIODIC_TOKEN_5	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_5	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	PERIODIC_TOKEN_5	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0131364	true
Astafiev	PERIODIC_TOKEN_7	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0130466	true
Astafiev	PERIODIC_TOKEN_7	EF2_GLOBAL_CLUSTERING	CORE	-0.0161954	true
Astafiev	PERIODIC_TOKEN_7	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.0523361	true
Astafiev	PERIODIC_TOKEN_7	2DL1_LAYOUT_POSITION_MI	CORE	-0.0126888	true
Astafiev	PERIODIC_TOKEN_7	BP1_BOUNDARY_TOKEN_NMI	CORE	0.0425004	true
Astafiev	PERIODIC_TOKEN_7	LS2_POSITIONAL_LEXICON_NMI	CORE	0.0554074	true
Astafiev	PERIODIC_TOKEN_7	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.28128	true
Astafiev	PERIODIC_TOKEN_7	EF1_ISOLATE_SHARE	SUPPORTING	0.0678145	true
Astafiev	PERIODIC_TOKEN_7	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.105509	true
Astafiev	PERIODIC_TOKEN_7	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	0.048542	true
Astafiev	PERIODIC_TOKEN_7	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	0.0520055	true
Astafiev	PERIODIC_TOKEN_7	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_7	LS1_LINE_LENGTH_CV	SUPPORTING	-0.135429	true
Astafiev	PERIODIC_TOKEN_7	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0111612	true
Astafiev	PERIODIC_TOKEN_7	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_TOKEN_7	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	PERIODIC_TOKEN_7	cs7/edit-distance-x-structural-distance	SUPPORTING	0.00838753	true
Astafiev	PERIODIC_GLYPH_2	EF1_GIANT_COMPONENT_SHARE	CORE		false
Astafiev	PERIODIC_GLYPH_2	EF2_GLOBAL_CLUSTERING	CORE		false
Astafiev	PERIODIC_GLYPH_2	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE		false
Astafiev	PERIODIC_GLYPH_2	2DL1_LAYOUT_POSITION_MI	CORE		false
Astafiev	PERIODIC_GLYPH_2	BP1_BOUNDARY_TOKEN_NMI	CORE		false
Astafiev	PERIODIC_GLYPH_2	LS2_POSITIONAL_LEXICON_NMI	CORE		false
Astafiev	PERIODIC_GLYPH_2	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE		false
Astafiev	PERIODIC_GLYPH_2	EF1_ISOLATE_SHARE	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	LP1_RULE_SUPPORT_GINI	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	LS1_LINE_LENGTH_CV	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	cs6/family-diversity-x-line-length	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_2	cs7/edit-distance-x-structural-distance	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	EF1_GIANT_COMPONENT_SHARE	CORE		false
Astafiev	PERIODIC_GLYPH_3	EF2_GLOBAL_CLUSTERING	CORE		false
Astafiev	PERIODIC_GLYPH_3	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE		false
Astafiev	PERIODIC_GLYPH_3	2DL1_LAYOUT_POSITION_MI	CORE		false
Astafiev	PERIODIC_GLYPH_3	BP1_BOUNDARY_TOKEN_NMI	CORE		false
Astafiev	PERIODIC_GLYPH_3	LS2_POSITIONAL_LEXICON_NMI	CORE		false
Astafiev	PERIODIC_GLYPH_3	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE		false
Astafiev	PERIODIC_GLYPH_3	EF1_ISOLATE_SHARE	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	LP1_RULE_SUPPORT_GINI	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	LS1_LINE_LENGTH_CV	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	cs6/family-diversity-x-line-length	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_3	cs7/edit-distance-x-structural-distance	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_5	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	PERIODIC_GLYPH_5	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	PERIODIC_GLYPH_5	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	PERIODIC_GLYPH_5	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	PERIODIC_GLYPH_5	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.037948	true
Astafiev	PERIODIC_GLYPH_5	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.062621	true
Astafiev	PERIODIC_GLYPH_5	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	PERIODIC_GLYPH_5	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	PERIODIC_GLYPH_5	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	PERIODIC_GLYPH_5	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	PERIODIC_GLYPH_5	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	PERIODIC_GLYPH_5	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_5	LS1_LINE_LENGTH_CV	SUPPORTING	0.0664613	true
Astafiev	PERIODIC_GLYPH_5	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0448426	true
Astafiev	PERIODIC_GLYPH_5	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_5	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	PERIODIC_GLYPH_5	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	PERIODIC_GLYPH_7	EF1_GIANT_COMPONENT_SHARE	CORE	0.928224	true
Astafiev	PERIODIC_GLYPH_7	EF2_GLOBAL_CLUSTERING	CORE	0.353704	true
Astafiev	PERIODIC_GLYPH_7	EF3_DEGREE_FREQUENCY_SPEARMAN	CORE	-0.303522	true
Astafiev	PERIODIC_GLYPH_7	2DL1_LAYOUT_POSITION_MI	CORE	-0.0160999	true
Astafiev	PERIODIC_GLYPH_7	BP1_BOUNDARY_TOKEN_NMI	CORE	-0.039613	true
Astafiev	PERIODIC_GLYPH_7	LS2_POSITIONAL_LEXICON_NMI	CORE	-0.0636078	true
Astafiev	PERIODIC_GLYPH_7	LS3_BOUNDARY_LENGTH_ASYMMETRY	CORE	-1.35497	true
Astafiev	PERIODIC_GLYPH_7	EF1_ISOLATE_SHARE	SUPPORTING	-0.456356	true
Astafiev	PERIODIC_GLYPH_7	LP1_RULE_SUPPORT_GINI	SUPPORTING	-0.719152	true
Astafiev	PERIODIC_GLYPH_7	LP4_PREFIX_ATTACHMENT_NMI	SUPPORTING	-0.498141	true
Astafiev	PERIODIC_GLYPH_7	LP4_SUFFIX_ATTACHMENT_NMI	SUPPORTING	-0.430576	true
Astafiev	PERIODIC_GLYPH_7	cs2/prev-family-current-family	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_7	LS1_LINE_LENGTH_CV	SUPPORTING	0.0662431	true
Astafiev	PERIODIC_GLYPH_7	LS4_WITHIN_LINE_EXACT_REPETITION	SUPPORTING	0.0515888	true
Astafiev	PERIODIC_GLYPH_7	cs1/family-line-position	SUPPORTING		false
Astafiev	PERIODIC_GLYPH_7	cs6/family-diversity-x-line-length	SUPPORTING	0	true
Astafiev	PERIODIC_GLYPH_7	cs7/edit-distance-x-structural-distance	SUPPORTING	-0.0507979	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	EF1_GIANT_COMPONENT_SHARE	CORE	-0.0220195	true
Astafiev	FIXED_OFFSET_WITHIN_GROUP_1	EF2_GLOBAL_CLUSTERING	CORE	0.0301787	true
