page_id	descriptor_id	pass1	pass2	final_value	adjudication_rule	reviewer_note
f95v2	FIG_RELATION	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f95v2	FIG_ENCLOSED	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f95v2	TXT_RADIAL	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f95v2	VIS_DENSITY	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f95v2	VIS_COMPLEXITY	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f95v1	COMP_ILLUSTRATION_REGIONS	NOT_VISIBLE	1	1	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	COMP_CENTRAL_ILLUSTRATION	NOT_VISIBLE	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	OBJ_PLANT_LIKE	NOT_VISIBLE	1	1	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	OBJ_HUMAN_LIKE	NOT_VISIBLE	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	OBJ_CONTAINER_LIKE	NOT_VISIBLE	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	OBJ_STAR_LIKE	NOT_VISIBLE	1+	1+	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	OBJ_CIRCULAR_UNITS	NOT_VISIBLE	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	GEO_RADIAL	NOT_VISIBLE	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	GEO_CONCENTRIC	NOT_VISIBLE	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	GEO_BRANCHING	NOT_VISIBLE	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	FIG_RELATION	NOT_VISIBLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	FIG_ENCLOSED	NOT_VISIBLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	TXT_RADIAL	NOT_VISIBLE	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	VIS_DENSITY	NOT_VISIBLE	MEDIUM	MEDIUM	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f95v1	VIS_COMPLEXITY	NOT_VISIBLE	MEDIUM	MEDIUM	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96r	COMP_ILLUSTRATION_REGIONS	1	NOT_AUDITED	1	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	COMP_CENTRAL_ILLUSTRATION	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	OBJ_PLANT_LIKE	1	NOT_AUDITED	1	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	OBJ_HUMAN_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	OBJ_CONTAINER_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	GEO_BRANCHING	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	FIG_RELATION	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	FIG_ENCLOSED	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	VIS_DENSITY	MEDIUM	NOT_AUDITED	MEDIUM	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96r	VIS_COMPLEXITY	MEDIUM	NOT_AUDITED	MEDIUM	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f96v	COMP_ILLUSTRATION_REGIONS	1	1	1	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	COMP_CENTRAL_ILLUSTRATION	PRESENT	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	OBJ_PLANT_LIKE	1	1	1	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	OBJ_HUMAN_LIKE	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	OBJ_CONTAINER_LIKE	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	OBJ_STAR_LIKE	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	OBJ_CIRCULAR_UNITS	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	GEO_RADIAL	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	GEO_CONCENTRIC	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	GEO_BRANCHING	PRESENT	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	FIG_RELATION	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	FIG_ENCLOSED	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	TXT_RADIAL	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	VIS_DENSITY	MEDIUM	MEDIUM	MEDIUM	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f96v	VIS_COMPLEXITY	MEDIUM	MEDIUM	MEDIUM	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	COMP_ILLUSTRATION_REGIONS	MULTIPLE	MULTIPLE	MULTIPLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	COMP_CENTRAL_ILLUSTRATION	ABSENT	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	OBJ_PLANT_LIKE	4+	4+	4+	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	OBJ_HUMAN_LIKE	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	OBJ_CONTAINER_LIKE	2-3	4+	4+	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	OBJ_STAR_LIKE	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	OBJ_CIRCULAR_UNITS	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	GEO_RADIAL	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	GEO_CONCENTRIC	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	GEO_BRANCHING	PRESENT	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	FIG_RELATION	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	FIG_ENCLOSED	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	TXT_RADIAL	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	VIS_DENSITY	HIGH	HIGH	HIGH	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99r	VIS_COMPLEXITY	HIGH	HIGH	HIGH	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f99v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	OBJ_PLANT_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	OBJ_HUMAN_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	GEO_BRANCHING	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	FIG_RELATION	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	FIG_ENCLOSED	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f99v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100r	COMP_ILLUSTRATION_REGIONS	MULTIPLE	MULTIPLE	MULTIPLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	COMP_CENTRAL_ILLUSTRATION	ABSENT	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	OBJ_PLANT_LIKE	4+	4+	4+	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	OBJ_HUMAN_LIKE	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	OBJ_CONTAINER_LIKE	2-3	2-3	2-3	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	OBJ_STAR_LIKE	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	OBJ_CIRCULAR_UNITS	0	0	0	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	GEO_RADIAL	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	GEO_CONCENTRIC	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	GEO_BRANCHING	PRESENT	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	FIG_RELATION	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	FIG_ENCLOSED	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	TXT_RADIAL	ABSENT	ABSENT	ABSENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	VIS_DENSITY	HIGH	HIGH	HIGH	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100r	VIS_COMPLEXITY	HIGH	HIGH	HIGH	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f100v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	OBJ_PLANT_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	OBJ_HUMAN_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	GEO_BRANCHING	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	FIG_RELATION	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	FIG_ENCLOSED	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f100v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	OBJ_PLANT_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	OBJ_HUMAN_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	GEO_BRANCHING	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	FIG_RELATION	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	FIG_ENCLOSED	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101r	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	OBJ_PLANT_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	OBJ_HUMAN_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	GEO_BRANCHING	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	FIG_RELATION	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	FIG_ENCLOSED	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f101v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	COMP_ILLUSTRATION_REGIONS	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	COMP_CENTRAL_ILLUSTRATION	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	OBJ_PLANT_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	OBJ_HUMAN_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	OBJ_CONTAINER_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	OBJ_STAR_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	OBJ_CIRCULAR_UNITS	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	GEO_RADIAL	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	GEO_CONCENTRIC	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	GEO_BRANCHING	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	FIG_RELATION	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	FIG_ENCLOSED	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	TXT_RADIAL	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	VIS_DENSITY	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r1	VIS_COMPLEXITY	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	COMP_ILLUSTRATION_REGIONS	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	COMP_CENTRAL_ILLUSTRATION	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	OBJ_PLANT_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	OBJ_HUMAN_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	OBJ_CONTAINER_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	OBJ_STAR_LIKE	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	OBJ_CIRCULAR_UNITS	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	GEO_RADIAL	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	GEO_CONCENTRIC	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	GEO_BRANCHING	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	FIG_RELATION	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	FIG_ENCLOSED	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	TXT_RADIAL	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	VIS_DENSITY	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102r2	VIS_COMPLEXITY	NOT_VISIBLE	NOT_AUDITED	NOT_VISIBLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f102v2	COMP_ILLUSTRATION_REGIONS	NOT_VISIBLE	MULTIPLE	MULTIPLE	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
f102v2	COMP_CENTRAL_ILLUSTRATION	NOT_VISIBLE	PRESENT	PRESENT	INDEPENDENT_AUDIT_FINAL	Independent clean-room audit value
