job_id	branch	corpus	scale	failure_classes
j-bbbf4394550751902307	S	s-3b27442e22a6	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-bc050fde6d1b2925395f	N	n-184e645d098d	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-bc2e2be5c4b213606da6	S	s-665090602867	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-bc6f31a9e2d2bfcb9706	S	s-b64b9d917e62	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-bd36e3b583d76c833070	S	s-aab291e34c5e	SMALL	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-bd62d639fd181f1618f0	S	s-e98255971d80	SMALL	M0:COMPLEXITY_UNBOUNDED;M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-bea4d88442be8a5567ff	S	s-3b27442e22a6	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-beedd5bf77e1390e977c	S	s-09791ffb8ffa	MEDIUM	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-bf684c49cc65a09b9cba	S	s-2af7a06b0667	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c046e29cc0728523d3b4	S	s-09791ffb8ffa	LARGE	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-c1078f167ec2c943b840	S	s-8f8dc60ab0b4	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c13dcfda62acbabe8775	S	s-b64b9d917e62	SMALL	M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:NUMERICALLY_UNSTABLE;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c19c97815883df31542c	S	s-c13a20c1b1a6	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c1a0456a1f7e6c52b6cc	S	s-b64b9d917e62	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c1ac58dfdf04c50978b2	S	s-47b9317c1ee7	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c29266cb4b4d99deeaf9	S	s-f4054cfa9ec9	SMALL	M0:COMPLEXITY_UNBOUNDED;M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c2d4f49d8b262b742cd8	S	s-5a165cc265b7	SMALL	M0:COMPLEXITY_UNBOUNDED;M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c3079384b59a77796f3a	S	s-3b27442e22a6	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c30c51edf49d5a1d46e2	S	s-614cdbd81cbf	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c32535427c548ecfb4b5	N	n-7c11b2253ac5	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c3ce3b455dfc6753ff8e	S	s-1d31695c4e69	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c4211d546c234af5150e	S	s-c13a20c1b1a6	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c4dc6a0365c5401b5eb9	S	s-c13a20c1b1a6	SMALL	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c4debdd0f5f3fddbd13d	S	s-665090602867	SMALL	M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:NUMERICALLY_UNSTABLE;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c5bfafa9d652c7d4a17b	S	s-b64b9d917e62	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c62cd5065408cb92c873	S	s-614cdbd81cbf	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c672a36af7cecbba5205	S	s-9cd898e03523	MEDIUM	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-c684a882121af494bf0f	S	s-3b27442e22a6	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c69efd47eca2e9772e8d	S	s-09791ffb8ffa	SMALL	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-c76a81b66cb369099d5b	S	s-7991a2a78396	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c77e72a30c7d4b6168a0	S	s-665090602867	SMALL	M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:NUMERICALLY_UNSTABLE;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c7808862b2cd25a76f5c	N	n-184e645d098d	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c7bf83e7fd40f1682c0f	S	s-1d31695c4e69	SMALL	M0:COMPLEXITY_UNBOUNDED;M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c82ba6341325c0009659	S	s-614cdbd81cbf	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-c8526acb09fe1bd9ef53	S	s-09791ffb8ffa	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-c869522ec56ad85b2a12	S	s-5a165cc265b7	SMALL	M0:COMPLEXITY_UNBOUNDED;M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-caa04013c2c136f0babe	S	s-aab291e34c5e	SMALL	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-cac9cc2f802560c0977b	N	n-184e645d098d	SMALL	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cb286786f187c7c0e2ec	S	s-e2cc3e1401d3	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cb7cd1f04462c7a171d7	S	s-665090602867	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cbda140510fc1c06a455	S	s-1d31695c4e69	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cce9e1292167cf1da0c8	S	s-47b9317c1ee7	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cd2783b5a93f7ea29099	S	s-f4054cfa9ec9	MEDIUM	M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cd99402401fd121014e3	S	s-2af7a06b0667	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cde36f9b428d61d2f151	S	s-09791ffb8ffa	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-ceb6ba85154678d715fa	S	s-665090602867	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cec1aee0e512604e9cdf	S	s-1d31695c4e69	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cf6527d1eef570681018	S	s-aab291e34c5e	SMALL	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-cfe6c955501f73ee9017	S	s-3b27442e22a6	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-cfec33d67ead4ab99ce2	S	s-9cd898e03523	LARGE	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-d02ae7c7b8cce03a01f8	S	s-09791ffb8ffa	SMALL	M0:NEGATIVE_EXHAUSTED;M1:NEGATIVE_EXHAUSTED;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M4:NEGATIVE_EXHAUSTED;M5:NEGATIVE_EXHAUSTED
j-d0b14c19e104fc73ab03	S	s-f4054cfa9ec9	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d0f70e8a0187aba1532e	S	s-e2cc3e1401d3	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d1450dded5db55b16ea6	N	n-184e645d098d	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d308d017a9b5417e549b	S	s-665090602867	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d332a23a6d6c05f663bc	S	s-5a165cc265b7	SMALL	M0:COMPLEXITY_UNBOUNDED;M0:NUMERICALLY_UNSTABLE;M1:NUMERICALLY_UNSTABLE;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d36f87e8621c67dd83c5	S	s-47b9317c1ee7	SMALL	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d39db5c3b2ca8678cd43	S	s-1d31695c4e69	MEDIUM	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d43d7715012e7a3cd456	S	s-7991a2a78396	SMALL	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d4b3fdfca141ca192700	S	s-3b27442e22a6	VOYNICH_SCALE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:TRAINING_FAILED;M4:TRAINING_FAILED;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
j-d52a735df12fc50ebbb9	S	s-7991a2a78396	LARGE	M0:NEGATIVE_EXHAUSTED;M0:NUMERICALLY_UNSTABLE;M1:NEGATIVE_EXHAUSTED;M1:NUMERICALLY_UNSTABLE;M2:NEGATIVE_EXHAUSTED;M2:NUMERICALLY_UNSTABLE;M3:NEGATIVE_EXHAUSTED;M3:NUMERICALLY_UNSTABLE;M4:NEGATIVE_EXHAUSTED;M4:NUMERICALLY_UNSTABLE;M5:NEGATIVE_EXHAUSTED;M5:NUMERICALLY_UNSTABLE
