token	count	first_count	early_count	middle_count	late_count	last_count	mean_position	median_position	positional_entropy_bits	corpus_rules	first_inferred_status	last_inferred_status	statistical_class
tod	3	1	0	3	0	1	0.5833333333	0.5	0		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todai	1	0	0	1	0	0	0.3636363636	0.3636363636	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todaiin	9	6	0	1	2	0	0.2478036176	0	1.224394445	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todal	3	3	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todalain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todaly	1	0	0	0	1	0	0.7777777778	0.7777777778	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todar	3	2	0	1	0	0	0.137254902	0	0.9182958341	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todaraiily	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todeeey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todor	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tody	10	1	0	5	3	1	0.6489996115	0.7083333333	1.685475297		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
todydy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toealchs	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toeedy	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toeeedchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toees	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toeoky	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toiin	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tokain	2	1	0	1	0	0	0.3333333333	0.3333333333	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tokar	2	1	0	0	1	0	0.45	0.45	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tokary	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tokol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toky	2	1	0	0	0	1	0.5	0.5	1		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tol	47	28	2	11	5	1	0.2470317675	0	1.591411701		STRONGLY_PREFERRED	EXPECTED	STRONGLY_INITIAL
tolain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolair	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolchd	2	2	0	1	0	1	0.25	0.25	1	FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolchdaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolchedy	2	0	0	2	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolchor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolchory	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
told	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toldal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toldshy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toldy	2	0	1	0	0	1	0.6153846154	0.6153846154	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toleeshal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolfchd	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolkain	2	1	0	0	1	0	0.4444444444	0.4444444444	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolkchdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolkeeedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolkeol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolkey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolkol	1	0	0	0	1	0	0.7777777778	0.7777777778	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolkshey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolosheey	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolpchy	1	0	0	1	0	0	0.7	0.7	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolsasy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolsheol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolsheor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolshey	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolshoror	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tolshy	2	1	0	0	1	0	0.4375	0.4375	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toly	2	0	0	1	1	0	0.781512605	0.781512605	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tom	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toor	1	0	0	1	0	0	0.5714285714	0.5714285714	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
topaiin	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
topar	1	0	1	0	0	0	0.1428571429	0.1428571429	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tor	22	10	3	7	1	1	0.2511961523	0.15	1.840083759		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
torain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
torchey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
torchy	2	1	0	1	0	0	0.1666666667	0.1666666667	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
torolshsdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toroly	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toror	2	1	0	1	0	0	0.1666666667	0.1666666667	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
torshor	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tos	3	2	0	1	0	0	0.09523809524	0	0.9182958341	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tosaes	1	0	1	0	0	0	0.03125	0.03125	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tosh	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tosheo	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toshey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toshy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
totchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
totol	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toy	3	2	0	0	0	1	0.3333333333	0	0.9182958341		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
toyd	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsh	1	0	0	1	0	0	0.6	0.6	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshaiin	1	0	0	1	0	0	0.25	0.25	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshaly	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshda	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshdal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshdar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshdch	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshdol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshdy	5	2	0	2	1	0	0.3636363636	0.2727272727	1.521928095	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshed	2	1	1	0	0	0	0.0625	0.0625	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshedain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshedal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshedar	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshedky	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshedor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshedy	10	7	0	1	2	0	0.2069230769	0	1.156779649	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheed	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheeor	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheey	1	0	1	0	0	0	0.1666666667	0.1666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheoarom	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheodar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheodl	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheody	2	1	0	1	0	0	0.2	0.2	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheokeedy	1	0	0	0	1	0	0.8571428571	0.8571428571	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheol	1	0	0	0	1	0	0.8	0.8	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsheos	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshes	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshey	9	7	0	2	0	0	0.09126984127	0	0.7642045065	NEVER_LAST	PREFERRED	EXPECTED	STRONGLY_INITIAL
tsho	5	2	1	1	1	0	0.28	0.2	1.921928095	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshoar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshod	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshodaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshodair	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshodeesy	1	0	0	1	0	0	0.4444444444	0.4444444444	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshodody	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshodpy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshoiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshokeody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshoky	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshol	6	5	0	1	0	0	0.08333333333	0	0.6500224216	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsholdchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsholdy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tsholol	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshor	4	3	1	0	0	0	0.025	0	0.8112781245	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tshy	3	0	1	2	0	0	0.2619047619	0.2857142857	0.9182958341	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tu	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ty	19	0	1	11	6	1	0.6087563022	0.6666666667	1.428794734	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tydlo	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tydy	3	0	0	1	1	1	0.7333333333	0.8	1.584962501	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
tyol	1	0	0	0	1	0	0.8	0.8	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
typchey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
u	1	0	1	0	0	0	0.08823529412	0.08823529412	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
v	12	1	3	5	2	1	0.4616369136	0.4788732394	2.054585169		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
vo	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
vor	1	0	0	1	0	0	0.25	0.25	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
vs	1	0	1	0	0	0	0.07547169811	0.07547169811	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
x	11	3	1	8	2	3	0.5252270189	0.5	1.095795255		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xaloeees	1	0	0	1	0	0	0.7142857143	0.7142857143	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xar	2	0	0	1	1	0	0.6428571429	0.6428571429	1	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xasashe	1	0	1	0	0	0	0.2	0.2	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xdar	1	0	0	1	0	0	0.4848484848	0.4848484848	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xockhhy	1	0	0	0	1	0	0.7777777778	0.7777777778	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xoiin	1	0	0	1	0	0	0.3333333333	0.3333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xoltedy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
xor	1	0	0	0	1	0	0.8333333333	0.8333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
y	334	74	38	146	43	53	0.468519538	0.5	2.096894712		PREFERRED	EXPECTED	STRONGLY_INITIAL
yaiin	5	5	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
yaiir	2	1	0	0	1	0	0.4285714286	0.4285714286	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
yair	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
yakeg	1	0	0	1	0	0	0.358490566	0.358490566	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
yaly	1	0	0	1	0	0	0.619047619	0.619047619	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
yar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
yc	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ych	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychain	3	3	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychair	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycham	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychckhy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychcthod	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychdain	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychdy	1	0	0	0	1	0	0.8333333333	0.8333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychdykchdy	1	0	0	1	0	0	0.375	0.375	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheain	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychealod	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychear	3	1	1	1	0	0	0.2	0.1	1.584962501	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheary	1	0	0	1	0	0	0.6428571429	0.6428571429	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheckhey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
yched	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychedaiin	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychedain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychedal	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychedar	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ychedy	11	7	1	2	1	0	0.1728354978	0	1.49111485	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheear	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheechy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheeckhy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheedaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheedy	7	3	0	4	0	0	0.2560296846	0.3636363636	0.985228136	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheekeey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheeo	8	8	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	STRONGLY_PREFERRED	EXPECTED	STRONGLY_INITIAL
ycheeodaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheeodain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheeody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ycheeol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
