candidate	corpus	splitting_fraction	replicate	seed	split_classes	changed_glyphs	glyph_recovery_frozen	token_recovery_frozen	glyph_recovery_collapsed_oracle	word_error_rate_frozen	decoder
M2_HOMOPHONY_H2	Astafiev	0.250	28	67228766	16	181	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
M2_HOMOPHONY_H2	Astafiev	0.250	29	67229775	16	103	1.00000000	1.00000000	1.00000000	0.00000000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	0	67200280	1	127	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	1	67201289	1	107	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	2	67202298	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	3	67203307	1	24	0.46540027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	4	67204316	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	5	67205325	1	112	0.39768340	0.32031250	0.55970149	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	6	67206334	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	7	67207343	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	8	67208352	1	55	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	9	67209361	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	10	67210370	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	11	67211379	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	12	67212388	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	13	67213397	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	14	67214406	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	15	67215415	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	16	67216424	1	55	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	17	67217433	1	55	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	18	67218442	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	19	67219451	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	20	67220460	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	21	67221469	1	107	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	22	67222478	1	127	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	23	67223487	1	127	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	24	67224496	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	25	67225505	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	26	67226514	1	26	0.41343284	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	27	67227523	1	107	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	28	67228532	1	107	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.050	29	67229541	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	0	67200330	1	127	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	1	67201339	1	55	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	2	67202348	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	3	67203357	1	107	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	4	67204366	1	26	0.41343284	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	5	67205375	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	6	67206384	1	26	0.41343284	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	7	67207393	1	127	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	8	67208402	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	9	67209411	1	24	0.46540027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	10	67210420	1	127	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	11	67211429	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	12	67212438	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	13	67213447	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	14	67214456	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	15	67215465	1	55	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	16	67216474	1	37	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	17	67217483	1	26	0.41343284	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	18	67218492	1	26	0.41343284	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	19	67219501	1	107	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	20	67220510	1	55	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	21	67221519	1	23	0.55970149	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	22	67222528	1	112	0.39768340	0.32031250	0.55970149	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	23	67223537	1	24	0.46540027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	24	67224546	1	80	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	25	67225555	1	107	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	26	67226564	1	24	0.46540027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	27	67227573	1	112	0.39768340	0.32031250	0.55970149	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	28	67228582	1	24	0.46540027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.100	29	67229591	1	112	0.39768340	0.32031250	0.55970149	0.67968750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	0	67200480	2	153	0.41343284	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	1	67201489	2	182	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	2	67202498	2	131	0.34580645	0.28125000	0.55970149	0.71875000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	3	67203507	2	167	0.35257215	0.22656250	0.55970149	0.77343750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	4	67204516	2	103	0.43042453	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	5	67205525	2	78	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	6	67206534	2	219	0.31818182	0.19531250	0.55970149	0.80468750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	7	67207543	2	60	0.56119403	0.55468750	0.55970149	0.44531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	8	67208552	2	135	0.39130435	0.31250000	0.55970149	0.68750000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	9	67209561	2	78	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	10	67210570	2	234	0.34896552	0.28906250	0.55970149	0.71093750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	11	67211579	2	136	0.35644769	0.28906250	0.55970149	0.71093750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	12	67212588	2	61	0.46820027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	13	67213597	2	151	0.46540027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	14	67214606	2	117	0.43026005	0.35937500	0.55970149	0.64062500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	15	67215615	2	239	0.38647959	0.30468750	0.55970149	0.69531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	16	67216624	2	92	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	17	67217633	2	104	0.39830508	0.29687500	0.55970149	0.70312500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	18	67218642	2	136	0.35644769	0.28906250	0.55970149	0.71093750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	19	67219651	2	153	0.41343284	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	20	67220660	2	130	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	21	67221669	2	130	0.37164179	0.37500000	0.55970149	0.62500000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	22	67222678	2	182	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	23	67223687	2	151	0.46540027	0.43750000	0.55970149	0.56250000	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	24	67224696	2	239	0.38647959	0.30468750	0.55970149	0.69531250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	25	67225705	2	63	0.41492537	0.42187500	0.55970149	0.57812500	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	26	67226714	2	92	0.46018893	0.38281250	0.55970149	0.61718750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	27	67227723	2	234	0.34896552	0.28906250	0.55970149	0.71093750	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	28	67228732	2	133	0.27611940	0.27343750	0.55970149	0.72656250	frozen decoder plus explicitly marked collapse oracle
G_FORM_MEDIUM	Astafiev	0.250	29	67229741	2	135	0.39130435	0.31250000	0.55970149	0.68750000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	0	67200382	1	34	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	1	67201391	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	2	67202400	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	3	67203409	1	48	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	4	67204418	1	148	0.25820896	0.10119048	0.34821429	0.89880952	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	5	67205427	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	6	67206436	1	163	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	7	67207445	1	54	0.30654762	0.12500000	0.34821429	0.87500000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	8	67208454	1	48	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	9	67209463	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	10	67210472	1	34	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	11	67211481	1	163	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	12	67212490	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	13	67213499	1	34	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	14	67214508	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	15	67215517	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	16	67216526	1	34	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	17	67217535	1	54	0.30654762	0.12500000	0.34821429	0.87500000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	18	67218544	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	19	67219553	1	163	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	20	67220562	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	21	67221571	1	148	0.25820896	0.10119048	0.34821429	0.89880952	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	22	67222580	1	54	0.30654762	0.12500000	0.34821429	0.87500000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	23	67223589	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	24	67224598	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	25	67225607	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	26	67226616	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	27	67227625	1	54	0.30654762	0.12500000	0.34821429	0.87500000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	28	67228634	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.050	29	67229643	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	0	67200432	1	163	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	1	67201441	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	2	67202450	1	48	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	3	67203459	1	148	0.25820896	0.10119048	0.34821429	0.89880952	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	4	67204468	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	5	67205477	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	6	67206486	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	7	67207495	1	48	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	8	67208504	1	34	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	9	67209513	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	10	67210522	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	11	67211531	1	48	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	12	67212540	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	13	67213549	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	14	67214558	1	163	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	15	67215567	1	163	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	16	67216576	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	17	67217585	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	18	67218594	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	19	67219603	1	54	0.30654762	0.12500000	0.34821429	0.87500000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	20	67220612	1	32	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	21	67221621	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	22	67222630	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	23	67223639	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	24	67224648	1	54	0.30654762	0.12500000	0.34821429	0.87500000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	25	67225657	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	26	67226666	1	120	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	27	67227675	1	128	0.31101190	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	28	67228684	1	48	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.100	29	67229693	1	34	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	0	67200582	2	154	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	1	67201591	2	196	0.22835821	0.08333333	0.34821429	0.91666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	2	67202600	2	195	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	3	67203609	2	291	0.19642857	0.02380952	0.34821429	0.97619048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	4	67204618	2	196	0.22835821	0.08333333	0.34821429	0.91666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	5	67205627	2	211	0.25297619	0.08333333	0.34821429	0.91666667	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	6	67206636	2	152	0.34821429	0.16666667	0.34821429	0.83333333	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	7	67207645	2	197	0.23660714	0.07738095	0.34821429	0.92261905	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	8	67208654	2	283	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	9	67209663	2	217	0.23065476	0.06547619	0.34821429	0.93452381	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	10	67210672	2	197	0.23660714	0.07738095	0.34821429	0.92261905	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	11	67211681	2	268	0.23582090	0.08928571	0.34821429	0.91071429	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	12	67212690	2	182	0.26636905	0.10119048	0.34821429	0.89880952	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	13	67213699	2	162	0.28571429	0.11904762	0.34821429	0.88095238	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	14	67214708	2	168	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	15	67215717	2	86	0.30654762	0.12500000	0.34821429	0.87500000	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	16	67216726	2	66	0.31250000	0.13690476	0.34821429	0.86309524	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	17	67217735	2	102	0.27380952	0.10714286	0.34821429	0.89285714	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	18	67218744	2	197	0.23660714	0.07738095	0.34821429	0.92261905	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	19	67219753	2	168	0.31547619	0.14880952	0.34821429	0.85119048	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	20	67220762	2	160	0.30952381	0.14285714	0.34821429	0.85714286	frozen decoder plus explicitly marked collapse oracle
M9_GROUP_FORM_FIXED	Astafiev	0.250	21	67221771	2	283	0.26041667	0.09523810	0.34821429	0.90476190	frozen decoder plus explicitly marked collapse oracle
