candidate	corpus	error_type	error_position	position_fraction	location_class	seed	damaged_units	correct_units_after_error	recovery_after_error	L_sync	catastrophic_desync	clean_output_tokens	damaged_output_tokens	propagation_baseline
M1_MONOALPHABETIC	Astafiev	GLYPH_INSERTION	126	0.984375	TOKEN_MEDIAL	67104711	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102557	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	32	0.250000	TOKEN_MEDIAL	67103566	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	64	0.500000	TOKEN_MEDIAL	67104575	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_INSERTION	126	0.984375	TOKEN_MEDIAL	67105584	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102460	128	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	32	0.250000	BOUNDARY_ADJACENT	67103469	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	64	0.500000	BOUNDARY_ADJACENT	67104478	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_BOUNDARY_DELETION	126	0.984375	BOUNDARY_ADJACENT	67105487	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101296	128	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	32	0.250000	BOUNDARY_ADJACENT	67102305	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	64	0.500000	BOUNDARY_ADJACENT	67103314	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_MERGE	126	0.984375	BOUNDARY_ADJACENT	67104323	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101296	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	32	0.250000	TOKEN_MEDIAL	67102305	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	64	0.500000	TOKEN_MEDIAL	67103314	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M1_MONOALPHABETIC	Astafiev	TOKEN_SPLIT	126	0.984375	TOKEN_MEDIAL	67104323	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67101949	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	32	0.250000	TOKEN_MEDIAL	67102958	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	64	0.500000	TOKEN_MEDIAL	67103967	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_SUBSTITUTION	126	0.984375	TOKEN_MEDIAL	67104976	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101561	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	32	0.250000	TOKEN_MEDIAL	67102570	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	64	0.500000	TOKEN_MEDIAL	67103579	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_DELETION	126	0.984375	TOKEN_MEDIAL	67104588	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101658	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	32	0.250000	TOKEN_MEDIAL	67102667	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	64	0.500000	TOKEN_MEDIAL	67103676	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	GLYPH_INSERTION	126	0.984375	TOKEN_MEDIAL	67104685	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102531	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	32	0.250000	TOKEN_MEDIAL	67103540	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	64	0.500000	TOKEN_MEDIAL	67104549	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_INSERTION	126	0.984375	TOKEN_MEDIAL	67105558	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102434	128	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	32	0.250000	BOUNDARY_ADJACENT	67103443	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	64	0.500000	BOUNDARY_ADJACENT	67104452	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_BOUNDARY_DELETION	126	0.984375	BOUNDARY_ADJACENT	67105461	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101270	128	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	32	0.250000	BOUNDARY_ADJACENT	67102279	96	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	64	0.500000	BOUNDARY_ADJACENT	67103288	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_MERGE	126	0.984375	BOUNDARY_ADJACENT	67104297	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101270	128	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	32	0.250000	TOKEN_MEDIAL	67102279	96	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	64	0.500000	TOKEN_MEDIAL	67103288	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
M2_HOMOPHONY_H2	Astafiev	TOKEN_SPLIT	126	0.984375	TOKEN_MEDIAL	67104297	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67101923	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	32	0.250000	TOKEN_MEDIAL	67102932	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	64	0.500000	TOKEN_MEDIAL	67103941	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_SUBSTITUTION	126	0.984375	TOKEN_MEDIAL	67104950	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101535	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	32	0.250000	TOKEN_MEDIAL	67102544	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	64	0.500000	TOKEN_MEDIAL	67103553	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_DELETION	126	0.984375	TOKEN_MEDIAL	67104562	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101632	1	127	0.99218750	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	32	0.250000	TOKEN_MEDIAL	67102641	1	95	0.98958333	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	64	0.500000	TOKEN_MEDIAL	67103650	1	63	0.98437500	1	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	GLYPH_INSERTION	126	0.984375	TOKEN_MEDIAL	67104659	1	1	0.50000000	-2	false	128	128	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102505	126	2	0.01562500	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	32	0.250000	TOKEN_MEDIAL	67103514	95	1	0.01041667	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	64	0.500000	TOKEN_MEDIAL	67104523	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_INSERTION	126	0.984375	TOKEN_MEDIAL	67105532	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102408	126	2	0.01562500	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	32	0.250000	BOUNDARY_ADJACENT	67103417	95	1	0.01041667	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	64	0.500000	BOUNDARY_ADJACENT	67104426	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_BOUNDARY_DELETION	126	0.984375	BOUNDARY_ADJACENT	67105435	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101244	126	2	0.01562500	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	32	0.250000	BOUNDARY_ADJACENT	67102253	95	1	0.01041667	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	64	0.500000	BOUNDARY_ADJACENT	67103262	64	0	0.00000000	-1	true	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_MERGE	126	0.984375	BOUNDARY_ADJACENT	67104271	2	0	0.00000000	-2	false	128	127	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101244	126	2	0.01562500	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	32	0.250000	TOKEN_MEDIAL	67102253	95	1	0.01041667	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	64	0.500000	TOKEN_MEDIAL	67103262	64	0	0.00000000	-1	true	128	129	CLEAN_DECODED_SEQUENCE
G_FORM_MEDIUM	Astafiev	TOKEN_SPLIT	126	0.984375	TOKEN_MEDIAL	67104271	2	0	0.00000000	-2	false	128	129	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67102001	1	167	0.99404762	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	42	0.250000	TOKEN_MEDIAL	67103010	0	126	1.00000000	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	84	0.500000	TOKEN_MEDIAL	67104019	1	83	0.98809524	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_SUBSTITUTION	166	0.988095	TOKEN_MEDIAL	67105028	1	1	0.50000000	-2	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101613	1	167	0.99404762	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	42	0.250000	TOKEN_MEDIAL	67102622	1	125	0.99206349	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	84	0.500000	TOKEN_MEDIAL	67103631	1	83	0.98809524	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_DELETION	166	0.988095	TOKEN_MEDIAL	67104640	1	1	0.50000000	-2	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101710	1	167	0.99404762	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	42	0.250000	TOKEN_MEDIAL	67102719	1	125	0.99206349	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	84	0.500000	TOKEN_MEDIAL	67103728	1	83	0.98809524	1	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	GLYPH_INSERTION	166	0.988095	TOKEN_MEDIAL	67104737	0	2	1.00000000	-2	false	168	168	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102583	167	1	0.00595238	-1	true	168	169	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	42	0.250000	TOKEN_MEDIAL	67103592	126	0	0.00000000	-1	true	168	169	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	84	0.500000	TOKEN_MEDIAL	67104601	84	0	0.00000000	-1	true	168	169	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_INSERTION	166	0.988095	TOKEN_MEDIAL	67105610	2	0	0.00000000	-2	false	168	169	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102486	167	1	0.00595238	-1	true	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	42	0.250000	BOUNDARY_ADJACENT	67103495	126	0	0.00000000	-1	true	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	84	0.500000	BOUNDARY_ADJACENT	67104504	84	0	0.00000000	-1	true	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_BOUNDARY_DELETION	166	0.988095	BOUNDARY_ADJACENT	67105513	2	0	0.00000000	-2	false	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101322	167	1	0.00595238	-1	true	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	42	0.250000	BOUNDARY_ADJACENT	67102331	126	0	0.00000000	-1	true	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	84	0.500000	BOUNDARY_ADJACENT	67103340	84	0	0.00000000	-1	true	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_MERGE	166	0.988095	BOUNDARY_ADJACENT	67104349	2	0	0.00000000	-2	false	168	167	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101322	167	1	0.00595238	-1	true	168	169	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	42	0.250000	TOKEN_MEDIAL	67102331	126	0	0.00000000	-1	true	168	169	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	84	0.500000	TOKEN_MEDIAL	67103340	84	0	0.00000000	-1	true	168	169	CLEAN_DECODED_SEQUENCE
M9_GROUP_FORM_FIXED	Astafiev	TOKEN_SPLIT	166	0.988095	TOKEN_MEDIAL	67104349	2	0	0.00000000	-2	false	168	169	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67102014	1	191	0.99479167	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	48	0.250000	TOKEN_MEDIAL	67103023	1	143	0.99305556	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	96	0.500000	TOKEN_MEDIAL	67104032	1	95	0.98958333	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	190	0.989583	TOKEN_MEDIAL	67105041	1	1	0.50000000	-2	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101626	1	191	0.99479167	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	48	0.250000	TOKEN_MEDIAL	67102635	1	143	0.99305556	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	96	0.500000	TOKEN_MEDIAL	67103644	1	95	0.98958333	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_DELETION	190	0.989583	TOKEN_MEDIAL	67104653	1	1	0.50000000	-2	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101723	1	191	0.99479167	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	48	0.250000	TOKEN_MEDIAL	67102732	0	144	1.00000000	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	96	0.500000	TOKEN_MEDIAL	67103741	0	96	1.00000000	1	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	GLYPH_INSERTION	190	0.989583	TOKEN_MEDIAL	67104750	1	1	0.50000000	-2	false	192	192	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	0	0.000000	TOKEN_MEDIAL	67102596	189	3	0.01562500	-1	true	192	193	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	48	0.250000	TOKEN_MEDIAL	67103605	143	1	0.00694444	-1	true	192	193	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	96	0.500000	TOKEN_MEDIAL	67104614	95	1	0.01041667	-1	true	192	193	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_INSERTION	190	0.989583	TOKEN_MEDIAL	67105623	2	0	0.00000000	-2	false	192	193	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	0	0.000000	BOUNDARY_ADJACENT	67102499	189	3	0.01562500	-1	true	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	48	0.250000	BOUNDARY_ADJACENT	67103508	142	2	0.01388889	-1	true	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	96	0.500000	BOUNDARY_ADJACENT	67104517	95	1	0.01041667	-1	true	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_BOUNDARY_DELETION	190	0.989583	BOUNDARY_ADJACENT	67105526	2	0	0.00000000	-2	false	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	0	0.000000	BOUNDARY_ADJACENT	67101335	189	3	0.01562500	-1	true	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	48	0.250000	BOUNDARY_ADJACENT	67102344	142	2	0.01388889	-1	true	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	96	0.500000	BOUNDARY_ADJACENT	67103353	95	1	0.01041667	-1	true	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_MERGE	190	0.989583	BOUNDARY_ADJACENT	67104362	2	0	0.00000000	-2	false	192	191	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	0	0.000000	TOKEN_MEDIAL	67101335	189	3	0.01562500	-1	true	192	193	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	48	0.250000	TOKEN_MEDIAL	67102344	143	1	0.00694444	-1	true	192	193	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	96	0.500000	TOKEN_MEDIAL	67103353	95	1	0.01041667	-1	true	192	193	CLEAN_DECODED_SEQUENCE
M10_STATEFUL_FORM_K2	Astafiev	TOKEN_SPLIT	190	0.989583	TOKEN_MEDIAL	67104362	2	0	0.00000000	-2	false	192	193	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	0	0.000000	TOKEN_MEDIAL	67101975	1	191	0.99479167	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	48	0.250000	TOKEN_MEDIAL	67102984	1	143	0.99305556	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	96	0.500000	TOKEN_MEDIAL	67103993	1	95	0.98958333	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_SUBSTITUTION	190	0.989583	TOKEN_MEDIAL	67105002	1	1	0.50000000	-2	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	0	0.000000	TOKEN_MEDIAL	67101587	1	191	0.99479167	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	48	0.250000	TOKEN_MEDIAL	67102596	1	143	0.99305556	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	96	0.500000	TOKEN_MEDIAL	67103605	1	95	0.98958333	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_DELETION	190	0.989583	TOKEN_MEDIAL	67104614	1	1	0.50000000	-2	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	0	0.000000	TOKEN_MEDIAL	67101684	1	191	0.99479167	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	48	0.250000	TOKEN_MEDIAL	67102693	0	144	1.00000000	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	96	0.500000	TOKEN_MEDIAL	67103702	0	96	1.00000000	1	false	192	192	CLEAN_DECODED_SEQUENCE
M11_MIXED_FORM_K2	Astafiev	GLYPH_INSERTION	190	0.989583	TOKEN_MEDIAL	67104711	1	1	0.50000000	-2	false	192	192	CLEAN_DECODED_SEQUENCE
