mechanism_id	scaling_policy_id	corpus_id	replicate	metric_id	medium	large	delta	convergence
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.724077	0.672561	0.051516	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.736051	0.667551	0.068500	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	0	cs7/edit-distance-x-structural-distance	0.011042	0.001212	0.009830	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	0.015625	0.007843	0.007782	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.984375	0.992157	0.007782	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	-0.005579	0.005579	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.724077	0.672561	0.051516	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.736051	0.667551	0.068500	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Astafiev	1	cs7/edit-distance-x-structural-distance	0.010116	0.039235	0.029119	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	0.007812	0.007812	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	EF1_ISOLATE_SHARE	1.000000	0.992188	0.007812	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.721152	0.663406	0.057746	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.738036	0.674931	0.063105	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	0	cs7/edit-distance-x-structural-distance	0.001621	0.068279	0.066657	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	0.007812	0.007812	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	EF1_ISOLATE_SHARE	1.000000	0.992188	0.007812	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.721152	0.663406	0.057746	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.738036	0.674931	0.063105	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Doyle	1	cs7/edit-distance-x-structural-distance	0.021480	0.000940	0.020540	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	0.007874	0.007843	0.000031	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	EF1_ISOLATE_SHARE	1.000000	0.992157	0.007843	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	-0.005579	0.005579	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.737518	0.673204	0.064314	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.734343	0.682247	0.052096	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	0	cs7/edit-distance-x-structural-distance	0.004150	0.012154	0.008004	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	0.007874	0.007843	0.000031	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	EF1_ISOLATE_SHARE	1.000000	0.992157	0.007843	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	-0.005579	0.005579	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.737518	0.673204	0.064314	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.734343	0.682247	0.052096	PARTIALLY_CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_convention	LITERAL_RESET_V1	Longfellow	1	cs7/edit-distance-x-structural-distance	0.029705	0.045557	0.015853	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	0	cs7/edit-distance-x-structural-distance	0.299309	0.225531	0.073778	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	1	cs7/edit-distance-x-structural-distance	0.312865	0.184495	0.128370	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	0	cs7/edit-distance-x-structural-distance	0.298467	0.167747	0.130720	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	1	cs7/edit-distance-x-structural-distance	0.252778	0.235584	0.017194	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	0	cs7/edit-distance-x-structural-distance	0.260970	0.228507	0.032462	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	1	cs7/edit-distance-x-structural-distance	0.272129	0.178748	0.093382	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	0	cs7/edit-distance-x-structural-distance	0.277159	0.191927	0.085232	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	1	cs7/edit-distance-x-structural-distance	0.253973	0.180578	0.073395	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	0	cs7/edit-distance-x-structural-distance	0.247513	0.164216	0.083297	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	1	cs7/edit-distance-x-structural-distance	0.281341	0.151524	0.129817	NOT_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	0	cs7/edit-distance-x-structural-distance	0.248264	0.197026	0.051238	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	1	cs7/edit-distance-x-structural-distance	0.246064	0.220806	0.025258	PARTIALLY_CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
