job_id	mechanism_id	scaling_policy_id	corpus_id	corpus_scale	replicate	core_attempted	core_available	supporting_attempted	supporting_available	attempted_families	available_families	not_attempted_families
cdc5d73fa386c1260cb1c06c6f7d8623	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cdf94056877b62526b94feaba36ecae7	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cdf96a6836125805fd061da5030ff664	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ce15d562b3a9d2e6a9d35eba8794a73a	synthetic_cue_based	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
ce48a322fcda6e5e2a5b706889368b56	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ce719eee253873f19510662001b05375	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
cf891ad8f6a6c418bfc63a5e916950bd	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
d29e2d0dc3ce0418a1e22b77943f11c0	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
d424ea3a3c7ce137d796746ebd252a60	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
d5990692db5615b3bc3674325a66edeb	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
d5a4bace1e7c204deba424a95d8a9fbc	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
d5b6a1e120dd3ba4a6aec162d16462c8	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
d5c994af6e2261532cb8c4bdc22a1568	f12_horalogius_core	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
d681e2b2cc2daf3510592bca0ed17305	synthetic_cue_based	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
d6ea675d0147860820c3edd819750155	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
d7e4a97019bab878043a2908426019c7	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
d99d01298ede83d38ef002678c7ca318	synthetic_literal_storage	LITERAL_RESET_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
da294eff7e1fd970fdbf6f2ee6b8adf8	negative_randomized_path	LITERAL_RESET_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
dc69743bd7d10823ee0efae5f60884ea	synthetic_literal_storage	LITERAL_RESET_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
dc900979658ab9cdbebfb2ccc6753cb5	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
dced4a1ea68b2e100306101728849be3	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
ddd7c562d0570753b48f59214c5f1744	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
debcd854d55e85ce369c3ec90d2597e0	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
df019c086462b78beb64f5f81521e9cc	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
dfb29d0c250438778f33668a5a308257	f12_horalogius_core	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
e08c9a3cc83751f32c5e5034852f4c81	f12_horalogius_core	CUE_RESET_LOCAL_V1	Astafiev	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
e10fcd5f0d69871d6fb0ca2fa42e0d91	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e13f28cd375e644f9251d063da8d21e6	f08_serpens_core	LITERAL_RESET_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e21f9261229017d986fee10c983c4acd	f12_horalogius_core	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
e22543c228f1ecd49833993e897daa2d	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e2727c0fe686055c67d56663a665768b	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e294f00c74dcb9f03005b8fa8e6ee800	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e2f2c8c868a156e30ebbacf45dccda1b	f01_speculum_core	LITERAL_RESET_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e310f390358f2055dd934802803f8aab	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e3c9bd1ddd6f92770f8757e2c6168a24	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e4dd33274047a3ca1120c5b86d361ac5	synthetic_literal_storage	LITERAL_RESET_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e783cc22ce50a85c85d425afdf800f9b	f12_horalogius_core	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
e84db5814565b79adab867486d9c2dbf	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e8bddedb4797d763a6506f700ca0cadd	f01_speculum_core	LITERAL_RESET_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e8d813925441ce56a790e58ea00ccc63	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
e9be3714133f564f68d33e7c37b6240a	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ea14fd34fc86216d78f3d309617fbf20	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ea2a9cbd2b3d742bdaa3167811a6e86b	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ea5b6742e42b2741062f470879373fa8	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ea9b2aea3c8d5c1561fb3a7faa893334	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ebd7c00d11034ccc9c5fd02abc625343	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ec26d99c7bbaa2a02f19aca746950937	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ec299cf60f5971d31ac79c83fd1d0317	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ecc9f764ba4e61dcd29cf80396f4aa58	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ecfd53b09426a39e6215dd7491e07540	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ed125697a5a570e3921b91f2492b3af6	f12_horalogius_core	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
ee501307a24e9fdfeab081e393d840b6	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ef10a0f7e2fda972bcf0ba8308d165dc	negative_randomized_convention	LITERAL_RESET_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f02b24ad20a790beb843e60eeb8c1a6d	synthetic_cue_based	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
f04c335c06004df11b701db718fbeb86	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f176047aaf7778992fd0930c757fe91d	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f1df1f876ed86a87bd7490a4fdd781cd	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f1e890684f880f0fd0cac9a57619b9ec	f08_serpens_core	LITERAL_RESET_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f2418fac73acfbb09cf57226215f4fea	negative_randomized_path	LITERAL_RESET_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f30b877c3e7ced5eaefeab079aa6c48a	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f3b9f0c7442632b80bcf36a96630e92a	f12_horalogius_core	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
f3eccf9207dde178440e81c5e98cc406	f08_serpens_core	LITERAL_RESET_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f5aac11e5d2a741695c32aa8c82e9886	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f640c1ba7b1e1b3938738b82ab073fd3	f01_speculum_core	LITERAL_RESET_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f68c5c097ecfadfb9a835ecfa5674173	synthetic_cue_based	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
f6bd54d87767ddd18c381fceda9aef24	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f950a4341cb2d49628216df680502375	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
f9bc11906817bcb3a6b908841180ea56	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Doyle	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
fa51a34e3074a5c448024fde8d1903ae	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
fb4017c6266a450b9039775adae71415	synthetic_literal_storage	LITERAL_RESET_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
fbcc11fe3fb8ebbd1fb441b70c5ca113	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
fbe7c5c2671fadaa4c757da47f59d515	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
fe2e15580fc14801e5606f78a6a7d4cc	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
fe32b83932e5a24432ac4d20acec7e6e	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
feb688cf6c95d58643e9497bec7d5e7b	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
fee5f908ea909dcb23ab3b2b206bf5de	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ff360d385d544e88408fd1c98b312629	synthetic_cue_based	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
ff57394859c321ad90540baa63dee4fc	negative_randomized_path	LITERAL_RESET_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ffb3ec3603af4b8a592ced041a6f1555	synthetic_literal_storage	LITERAL_RESET_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
ffef292fc1b9a640339b44e25d1ccfb1	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
