mechanism_id	scaling_policy_id	corpus_scale	corpus_id	metric_id	n	range	stability
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Doyle	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	MEDIUM	Longfellow	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Doyle	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_ambiguous	CUE_RESET_LOCAL_V1	SMALL	Longfellow	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	cs7/edit-distance-x-structural-distance	2	0.038520	PARTIALLY_STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Doyle	cs7/edit-distance-x-structural-distance	2	0.019238	PARTIALLY_STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	cs7/edit-distance-x-structural-distance	2	0.014882	PARTIALLY_STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	cs7/edit-distance-x-structural-distance	2	0.027589	PARTIALLY_STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	cs7/edit-distance-x-structural-distance	2	0.035195	PARTIALLY_STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	cs7/edit-distance-x-structural-distance	2	0.035154	PARTIALLY_STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	cs7/edit-distance-x-structural-distance	2	0.001234	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Doyle	cs7/edit-distance-x-structural-distance	2	0.002227	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cue_based	CUE_RESET_GLOBAL_V1	SMALL	Longfellow	cs7/edit-distance-x-structural-distance	2	0.000610	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Astafiev	cs7/edit-distance-x-structural-distance	2	0.026209	PARTIALLY_STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Doyle	cs7/edit-distance-x-structural-distance	2	0.066755	PARTIALLY_STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	LARGE	Longfellow	cs7/edit-distance-x-structural-distance	2	0.024163	PARTIALLY_STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Astafiev	cs7/edit-distance-x-structural-distance	2	0.036158	PARTIALLY_STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Doyle	cs7/edit-distance-x-structural-distance	2	0.040482	PARTIALLY_STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	MEDIUM	Longfellow	cs7/edit-distance-x-structural-distance	2	0.034857	PARTIALLY_STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	LP4_SUFFIX_ATTACHMENT_NMI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	cs6/family-diversity-x-line-length	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Astafiev	cs7/edit-distance-x-structural-distance	2	0.002106	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF1_GIANT_COMPONENT_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF1_ISOLATE_SHARE	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF2_GLOBAL_CLUSTERING	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Doyle	EF3_DEGREE_FREQUENCY_SPEARMAN	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Doyle	LP1_RULE_SUPPORT_GINI	2	0.000000	STABLE
synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	SMALL	Doyle	LP4_PREFIX_ATTACHMENT_NMI	2	0.000000	STABLE
