job_id	stage	model_class	candidate_id	corpus	transcription	partition	status	failure_class
job-003076	CALIBRATION	M4	M4-013	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003077	CALIBRATION	M4	M4-014	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003078	CALIBRATION	M4	M4-015	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003079	CALIBRATION	M4	M4-016	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003080	CALIBRATION	M4	M4-017	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003081	CALIBRATION	M4	M4-018	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003082	CALIBRATION	M4	M4-019	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003083	CALIBRATION	M4	M4-020	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003084	CALIBRATION	M4	M4-021	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003085	CALIBRATION	M4	M4-022	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003086	CALIBRATION	M4	M4-023	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003087	CALIBRATION	M4	M4-024	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003088	CALIBRATION	M4	M4-025	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003089	CALIBRATION	M4	M4-026	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003090	CALIBRATION	M4	M4-027	MFC2	P05	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003091	CALIBRATION	M5	M5-001	MFC2	P05	CALIBRATION	OK	
job-003092	CALIBRATION	M5	M5-002	MFC2	P05	CALIBRATION	OK	
job-003093	CALIBRATION	M5	M5-003	MFC2	P05	CALIBRATION	OK	
job-003094	CALIBRATION	M5	M5-004	MFC2	P05	CALIBRATION	OK	
job-003095	CALIBRATION	M5	M5-005	MFC2	P05	CALIBRATION	OK	
job-003096	CALIBRATION	M5	M5-006	MFC2	P05	CALIBRATION	OK	
job-003097	CALIBRATION	M5	M5-007	MFC2	P05	CALIBRATION	OK	
job-003098	CALIBRATION	M5	M5-008	MFC2	P05	CALIBRATION	OK	
job-003099	CALIBRATION	M5	M5-009	MFC2	P05	CALIBRATION	OK	
job-003100	CALIBRATION	M5	M5-010	MFC2	P05	CALIBRATION	OK	
job-003101	CALIBRATION	M5	M5-011	MFC2	P05	CALIBRATION	OK	
job-003102	CALIBRATION	M5	M5-012	MFC2	P05	CALIBRATION	OK	
job-003103	CALIBRATION	M5	M5-013	MFC2	P05	CALIBRATION	OK	
job-003104	CALIBRATION	M5	M5-014	MFC2	P05	CALIBRATION	OK	
job-003105	CALIBRATION	M5	M5-015	MFC2	P05	CALIBRATION	OK	
job-003106	CALIBRATION	M5	M5-016	MFC2	P05	CALIBRATION	OK	
job-003107	CALIBRATION	M5	M5-017	MFC2	P05	CALIBRATION	OK	
job-003108	CALIBRATION	M5	M5-018	MFC2	P05	CALIBRATION	OK	
job-003109	CALIBRATION	M0	M0-001	MFC2	P06	CALIBRATION	OK	
job-003110	CALIBRATION	M0	M0-002	MFC2	P06	CALIBRATION	OK	
job-003111	CALIBRATION	M0	M0-003	MFC2	P06	CALIBRATION	OK	
job-003112	CALIBRATION	M1	M1-001	MFC2	P06	CALIBRATION	OK	
job-003113	CALIBRATION	M1	M1-002	MFC2	P06	CALIBRATION	OK	
job-003114	CALIBRATION	M1	M1-003	MFC2	P06	CALIBRATION	OK	
job-003115	CALIBRATION	M1	M1-004	MFC2	P06	CALIBRATION	OK	
job-003116	CALIBRATION	M1	M1-005	MFC2	P06	CALIBRATION	OK	
job-003117	CALIBRATION	M1	M1-006	MFC2	P06	CALIBRATION	OK	
job-003118	CALIBRATION	M1	M1-007	MFC2	P06	CALIBRATION	OK	
job-003119	CALIBRATION	M1	M1-008	MFC2	P06	CALIBRATION	OK	
job-003120	CALIBRATION	M1	M1-009	MFC2	P06	CALIBRATION	OK	
job-003121	CALIBRATION	M1	M1-010	MFC2	P06	CALIBRATION	OK	
job-003122	CALIBRATION	M1	M1-011	MFC2	P06	CALIBRATION	OK	
job-003123	CALIBRATION	M1	M1-012	MFC2	P06	CALIBRATION	OK	
job-003124	CALIBRATION	M1	M1-013	MFC2	P06	CALIBRATION	OK	
job-003125	CALIBRATION	M1	M1-014	MFC2	P06	CALIBRATION	OK	
job-003126	CALIBRATION	M1	M1-015	MFC2	P06	CALIBRATION	OK	
job-003127	CALIBRATION	M1	M1-016	MFC2	P06	CALIBRATION	OK	
job-003128	CALIBRATION	M1	M1-017	MFC2	P06	CALIBRATION	OK	
job-003129	CALIBRATION	M1	M1-018	MFC2	P06	CALIBRATION	OK	
job-003130	CALIBRATION	M2	M2-001	MFC2	P06	CALIBRATION	OK	
job-003131	CALIBRATION	M2	M2-002	MFC2	P06	CALIBRATION	OK	
job-003132	CALIBRATION	M2	M2-003	MFC2	P06	CALIBRATION	OK	
job-003133	CALIBRATION	M2	M2-004	MFC2	P06	CALIBRATION	OK	
job-003134	CALIBRATION	M2	M2-005	MFC2	P06	CALIBRATION	OK	
job-003135	CALIBRATION	M2	M2-006	MFC2	P06	CALIBRATION	OK	
job-003136	CALIBRATION	M2	M2-007	MFC2	P06	CALIBRATION	OK	
job-003137	CALIBRATION	M2	M2-008	MFC2	P06	CALIBRATION	OK	
job-003138	CALIBRATION	M2	M2-009	MFC2	P06	CALIBRATION	OK	
job-003139	CALIBRATION	M3	M3-001	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003140	CALIBRATION	M3	M3-002	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003141	CALIBRATION	M3	M3-003	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003142	CALIBRATION	M3	M3-004	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003143	CALIBRATION	M3	M3-005	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003144	CALIBRATION	M3	M3-006	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003145	CALIBRATION	M3	M3-007	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003146	CALIBRATION	M3	M3-008	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003147	CALIBRATION	M3	M3-009	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003148	CALIBRATION	M4	M4-001	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003149	CALIBRATION	M4	M4-002	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003150	CALIBRATION	M4	M4-003	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003151	CALIBRATION	M4	M4-004	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003152	CALIBRATION	M4	M4-005	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003153	CALIBRATION	M4	M4-006	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003154	CALIBRATION	M4	M4-007	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003155	CALIBRATION	M4	M4-008	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003156	CALIBRATION	M4	M4-009	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003157	CALIBRATION	M4	M4-010	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003158	CALIBRATION	M4	M4-011	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003159	CALIBRATION	M4	M4-012	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003160	CALIBRATION	M4	M4-013	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003161	CALIBRATION	M4	M4-014	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003162	CALIBRATION	M4	M4-015	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003163	CALIBRATION	M4	M4-016	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003164	CALIBRATION	M4	M4-017	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003165	CALIBRATION	M4	M4-018	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003166	CALIBRATION	M4	M4-019	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003167	CALIBRATION	M4	M4-020	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003168	CALIBRATION	M4	M4-021	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003169	CALIBRATION	M4	M4-022	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003170	CALIBRATION	M4	M4-023	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003171	CALIBRATION	M4	M4-024	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003172	CALIBRATION	M4	M4-025	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003173	CALIBRATION	M4	M4-026	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003174	CALIBRATION	M4	M4-027	MFC2	P06	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003175	CALIBRATION	M5	M5-001	MFC2	P06	CALIBRATION	OK	
job-003176	CALIBRATION	M5	M5-002	MFC2	P06	CALIBRATION	OK	
job-003177	CALIBRATION	M5	M5-003	MFC2	P06	CALIBRATION	OK	
job-003178	CALIBRATION	M5	M5-004	MFC2	P06	CALIBRATION	OK	
job-003179	CALIBRATION	M5	M5-005	MFC2	P06	CALIBRATION	OK	
job-003180	CALIBRATION	M5	M5-006	MFC2	P06	CALIBRATION	OK	
job-003181	CALIBRATION	M5	M5-007	MFC2	P06	CALIBRATION	OK	
job-003182	CALIBRATION	M5	M5-008	MFC2	P06	CALIBRATION	OK	
job-003183	CALIBRATION	M5	M5-009	MFC2	P06	CALIBRATION	OK	
job-003184	CALIBRATION	M5	M5-010	MFC2	P06	CALIBRATION	OK	
job-003185	CALIBRATION	M5	M5-011	MFC2	P06	CALIBRATION	OK	
job-003186	CALIBRATION	M5	M5-012	MFC2	P06	CALIBRATION	OK	
job-003187	CALIBRATION	M5	M5-013	MFC2	P06	CALIBRATION	OK	
job-003188	CALIBRATION	M5	M5-014	MFC2	P06	CALIBRATION	OK	
job-003189	CALIBRATION	M5	M5-015	MFC2	P06	CALIBRATION	OK	
job-003190	CALIBRATION	M5	M5-016	MFC2	P06	CALIBRATION	OK	
job-003191	CALIBRATION	M5	M5-017	MFC2	P06	CALIBRATION	OK	
job-003192	CALIBRATION	M5	M5-018	MFC2	P06	CALIBRATION	OK	
job-003193	CALIBRATION	M0	M0-001	MFC2	P07	CALIBRATION	OK	
job-003194	CALIBRATION	M0	M0-002	MFC2	P07	CALIBRATION	OK	
job-003195	CALIBRATION	M0	M0-003	MFC2	P07	CALIBRATION	OK	
job-003196	CALIBRATION	M1	M1-001	MFC2	P07	CALIBRATION	OK	
job-003197	CALIBRATION	M1	M1-002	MFC2	P07	CALIBRATION	OK	
job-003198	CALIBRATION	M1	M1-003	MFC2	P07	CALIBRATION	OK	
job-003199	CALIBRATION	M1	M1-004	MFC2	P07	CALIBRATION	OK	
job-003200	CALIBRATION	M1	M1-005	MFC2	P07	CALIBRATION	OK	
job-003201	CALIBRATION	M1	M1-006	MFC2	P07	CALIBRATION	OK	
job-003202	CALIBRATION	M1	M1-007	MFC2	P07	CALIBRATION	OK	
job-003203	CALIBRATION	M1	M1-008	MFC2	P07	CALIBRATION	OK	
job-003204	CALIBRATION	M1	M1-009	MFC2	P07	CALIBRATION	OK	
job-003205	CALIBRATION	M1	M1-010	MFC2	P07	CALIBRATION	OK	
job-003206	CALIBRATION	M1	M1-011	MFC2	P07	CALIBRATION	OK	
job-003207	CALIBRATION	M1	M1-012	MFC2	P07	CALIBRATION	OK	
job-003208	CALIBRATION	M1	M1-013	MFC2	P07	CALIBRATION	OK	
job-003209	CALIBRATION	M1	M1-014	MFC2	P07	CALIBRATION	OK	
job-003210	CALIBRATION	M1	M1-015	MFC2	P07	CALIBRATION	OK	
job-003211	CALIBRATION	M1	M1-016	MFC2	P07	CALIBRATION	OK	
job-003212	CALIBRATION	M1	M1-017	MFC2	P07	CALIBRATION	OK	
job-003213	CALIBRATION	M1	M1-018	MFC2	P07	CALIBRATION	OK	
job-003214	CALIBRATION	M2	M2-001	MFC2	P07	CALIBRATION	OK	
job-003215	CALIBRATION	M2	M2-002	MFC2	P07	CALIBRATION	OK	
job-003216	CALIBRATION	M2	M2-003	MFC2	P07	CALIBRATION	OK	
job-003217	CALIBRATION	M2	M2-004	MFC2	P07	CALIBRATION	OK	
job-003218	CALIBRATION	M2	M2-005	MFC2	P07	CALIBRATION	OK	
job-003219	CALIBRATION	M2	M2-006	MFC2	P07	CALIBRATION	OK	
job-003220	CALIBRATION	M2	M2-007	MFC2	P07	CALIBRATION	OK	
job-003221	CALIBRATION	M2	M2-008	MFC2	P07	CALIBRATION	OK	
job-003222	CALIBRATION	M2	M2-009	MFC2	P07	CALIBRATION	OK	
job-003223	CALIBRATION	M3	M3-001	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003224	CALIBRATION	M3	M3-002	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003225	CALIBRATION	M3	M3-003	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003226	CALIBRATION	M3	M3-004	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003227	CALIBRATION	M3	M3-005	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003228	CALIBRATION	M3	M3-006	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003229	CALIBRATION	M3	M3-007	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003230	CALIBRATION	M3	M3-008	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003231	CALIBRATION	M3	M3-009	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003232	CALIBRATION	M4	M4-001	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003233	CALIBRATION	M4	M4-002	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003234	CALIBRATION	M4	M4-003	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003235	CALIBRATION	M4	M4-004	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003236	CALIBRATION	M4	M4-005	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003237	CALIBRATION	M4	M4-006	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003238	CALIBRATION	M4	M4-007	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003239	CALIBRATION	M4	M4-008	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003240	CALIBRATION	M4	M4-009	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003241	CALIBRATION	M4	M4-010	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003242	CALIBRATION	M4	M4-011	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003243	CALIBRATION	M4	M4-012	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003244	CALIBRATION	M4	M4-013	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003245	CALIBRATION	M4	M4-014	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003246	CALIBRATION	M4	M4-015	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003247	CALIBRATION	M4	M4-016	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003248	CALIBRATION	M4	M4-017	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003249	CALIBRATION	M4	M4-018	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003250	CALIBRATION	M4	M4-019	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003251	CALIBRATION	M4	M4-020	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003252	CALIBRATION	M4	M4-021	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003253	CALIBRATION	M4	M4-022	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003254	CALIBRATION	M4	M4-023	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003255	CALIBRATION	M4	M4-024	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003256	CALIBRATION	M4	M4-025	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003257	CALIBRATION	M4	M4-026	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003258	CALIBRATION	M4	M4-027	MFC2	P07	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003259	CALIBRATION	M5	M5-001	MFC2	P07	CALIBRATION	OK	
job-003260	CALIBRATION	M5	M5-002	MFC2	P07	CALIBRATION	OK	
job-003261	CALIBRATION	M5	M5-003	MFC2	P07	CALIBRATION	OK	
job-003262	CALIBRATION	M5	M5-004	MFC2	P07	CALIBRATION	OK	
job-003263	CALIBRATION	M5	M5-005	MFC2	P07	CALIBRATION	OK	
job-003264	CALIBRATION	M5	M5-006	MFC2	P07	CALIBRATION	OK	
job-003265	CALIBRATION	M5	M5-007	MFC2	P07	CALIBRATION	OK	
job-003266	CALIBRATION	M5	M5-008	MFC2	P07	CALIBRATION	OK	
job-003267	CALIBRATION	M5	M5-009	MFC2	P07	CALIBRATION	OK	
job-003268	CALIBRATION	M5	M5-010	MFC2	P07	CALIBRATION	OK	
job-003269	CALIBRATION	M5	M5-011	MFC2	P07	CALIBRATION	OK	
job-003270	CALIBRATION	M5	M5-012	MFC2	P07	CALIBRATION	OK	
job-003271	CALIBRATION	M5	M5-013	MFC2	P07	CALIBRATION	OK	
job-003272	CALIBRATION	M5	M5-014	MFC2	P07	CALIBRATION	OK	
job-003273	CALIBRATION	M5	M5-015	MFC2	P07	CALIBRATION	OK	
job-003274	CALIBRATION	M5	M5-016	MFC2	P07	CALIBRATION	OK	
job-003275	CALIBRATION	M5	M5-017	MFC2	P07	CALIBRATION	OK	
job-003276	CALIBRATION	M5	M5-018	MFC2	P07	CALIBRATION	OK	
job-003277	CALIBRATION	M0	M0-001	MFC2	P08	CALIBRATION	OK	
job-003278	CALIBRATION	M0	M0-002	MFC2	P08	CALIBRATION	OK	
job-003279	CALIBRATION	M0	M0-003	MFC2	P08	CALIBRATION	OK	
job-003280	CALIBRATION	M1	M1-001	MFC2	P08	CALIBRATION	OK	
job-003281	CALIBRATION	M1	M1-002	MFC2	P08	CALIBRATION	OK	
job-003282	CALIBRATION	M1	M1-003	MFC2	P08	CALIBRATION	OK	
job-003283	CALIBRATION	M1	M1-004	MFC2	P08	CALIBRATION	OK	
job-003284	CALIBRATION	M1	M1-005	MFC2	P08	CALIBRATION	OK	
job-003285	CALIBRATION	M1	M1-006	MFC2	P08	CALIBRATION	OK	
job-003286	CALIBRATION	M1	M1-007	MFC2	P08	CALIBRATION	OK	
job-003287	CALIBRATION	M1	M1-008	MFC2	P08	CALIBRATION	OK	
job-003288	CALIBRATION	M1	M1-009	MFC2	P08	CALIBRATION	OK	
job-003289	CALIBRATION	M1	M1-010	MFC2	P08	CALIBRATION	OK	
job-003290	CALIBRATION	M1	M1-011	MFC2	P08	CALIBRATION	OK	
job-003291	CALIBRATION	M1	M1-012	MFC2	P08	CALIBRATION	OK	
job-003292	CALIBRATION	M1	M1-013	MFC2	P08	CALIBRATION	OK	
job-003293	CALIBRATION	M1	M1-014	MFC2	P08	CALIBRATION	OK	
job-003294	CALIBRATION	M1	M1-015	MFC2	P08	CALIBRATION	OK	
job-003295	CALIBRATION	M1	M1-016	MFC2	P08	CALIBRATION	OK	
job-003296	CALIBRATION	M1	M1-017	MFC2	P08	CALIBRATION	OK	
job-003297	CALIBRATION	M1	M1-018	MFC2	P08	CALIBRATION	OK	
job-003298	CALIBRATION	M2	M2-001	MFC2	P08	CALIBRATION	OK	
job-003299	CALIBRATION	M2	M2-002	MFC2	P08	CALIBRATION	OK	
job-003300	CALIBRATION	M2	M2-003	MFC2	P08	CALIBRATION	OK	
job-003301	CALIBRATION	M2	M2-004	MFC2	P08	CALIBRATION	OK	
job-003302	CALIBRATION	M2	M2-005	MFC2	P08	CALIBRATION	OK	
job-003303	CALIBRATION	M2	M2-006	MFC2	P08	CALIBRATION	OK	
job-003304	CALIBRATION	M2	M2-007	MFC2	P08	CALIBRATION	OK	
job-003305	CALIBRATION	M2	M2-008	MFC2	P08	CALIBRATION	OK	
job-003306	CALIBRATION	M2	M2-009	MFC2	P08	CALIBRATION	OK	
job-003307	CALIBRATION	M3	M3-001	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003308	CALIBRATION	M3	M3-002	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003309	CALIBRATION	M3	M3-003	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003310	CALIBRATION	M3	M3-004	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003311	CALIBRATION	M3	M3-005	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003312	CALIBRATION	M3	M3-006	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003313	CALIBRATION	M3	M3-007	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003314	CALIBRATION	M3	M3-008	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003315	CALIBRATION	M3	M3-009	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003316	CALIBRATION	M4	M4-001	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003317	CALIBRATION	M4	M4-002	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003318	CALIBRATION	M4	M4-003	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003319	CALIBRATION	M4	M4-004	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003320	CALIBRATION	M4	M4-005	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003321	CALIBRATION	M4	M4-006	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003322	CALIBRATION	M4	M4-007	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003323	CALIBRATION	M4	M4-008	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003324	CALIBRATION	M4	M4-009	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003325	CALIBRATION	M4	M4-010	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003326	CALIBRATION	M4	M4-011	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003327	CALIBRATION	M4	M4-012	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003328	CALIBRATION	M4	M4-013	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003329	CALIBRATION	M4	M4-014	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003330	CALIBRATION	M4	M4-015	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003331	CALIBRATION	M4	M4-016	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003332	CALIBRATION	M4	M4-017	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003333	CALIBRATION	M4	M4-018	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003334	CALIBRATION	M4	M4-019	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003335	CALIBRATION	M4	M4-020	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003336	CALIBRATION	M4	M4-021	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003337	CALIBRATION	M4	M4-022	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003338	CALIBRATION	M4	M4-023	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003339	CALIBRATION	M4	M4-024	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003340	CALIBRATION	M4	M4-025	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003341	CALIBRATION	M4	M4-026	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003342	CALIBRATION	M4	M4-027	MFC2	P08	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003343	CALIBRATION	M5	M5-001	MFC2	P08	CALIBRATION	OK	
job-003344	CALIBRATION	M5	M5-002	MFC2	P08	CALIBRATION	OK	
job-003345	CALIBRATION	M5	M5-003	MFC2	P08	CALIBRATION	OK	
job-003346	CALIBRATION	M5	M5-004	MFC2	P08	CALIBRATION	OK	
