quantity	metric	model_class	candidate_id	threshold	mfc0	mfc1	mfc2
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-008	0.07420744903	0.02669120366	0.04709253064	0.07420744903
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-009	0.06442122173	0.04854587386	0.04278286178	0.06442122173
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-010	0.05143020009	0.04577053428	0.05143020009	0.04229308325
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-011	0.0575859448	0.02852027078	0.03340556227	0.0575859448
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-012	0.07213347093	0.03542959615	0.03540735053	0.07213347093
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-013	0.05458380025	0.03833570917	0.05408729736	0.05458380025
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-014	0.04707590905	0.02897136288	0.04211758258	0.04707590905
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-015	0.05514482225	0.03532888471	0.03851509167	0.05514482225
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-016	0.04667226375	0.04667226375	0.03369444913	0.0458948033
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-017	0.06334704292	0.04055878449	0.04880166779	0.06334704292
structural_distance	EF3_DEGREE_FREQUENCY_SPEARMAN	M5	M5-018	0.0672306995	0.03275212231	0.02065180757	0.0672306995
structural_distance	LP1_RULE_SUPPORT_GINI	M0	M0-001	0.0375897493	0.01403350577	0.006079142345	0.0375897493
structural_distance	LP1_RULE_SUPPORT_GINI	M0	M0-002	0.05522395633	0.009500361507	0.01280205483	0.05522395633
structural_distance	LP1_RULE_SUPPORT_GINI	M0	M0-003	0.05818470018	0.02149712284	0.01024148402	0.05818470018
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-001	0.0544393867	0.009807015779	0.02569346819	0.0544393867
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-002	0.055949665	0.009890930833	0.01927327471	0.055949665
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-003	0.05448865266	0.01858292032	0.01216419183	0.05448865266
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-004	0.05838234084	0.01395427515	0.01104303656	0.05838234084
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-005	0.06169055991	0.006385584601	0.007519455442	0.06169055991
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-006	0.05617201748	0.008976720474	0.006528103121	0.05617201748
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-007	0.03762457349	0.009981461477	0.01215323148	0.03762457349
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-008	0.04052273814	0.01487539155	0.007514482433	0.04052273814
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-009	0.03345107657	0.008644525884	0.01436000446	0.03345107657
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-010	0.06130718275	0.01288228874	0.01549926533	0.06130718275
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-011	0.07592274029	0.006991077634	0.008329557317	0.07592274029
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-012	0.05838651413	0.01167059846	0.01151577227	0.05838651413
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-013	0.05840108272	0.01311060505	0.01073167372	0.05840108272
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-014	0.05960378938	0.01601553991	0.01321570342	0.05960378938
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-015	0.05607396393	0.01246566621	0.01161081906	0.05607396393
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-016	0.05809954616	0.01078965845	0.008051436277	0.05809954616
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-017	0.06513162178	0.01099790506	0.009610961159	0.06513162178
structural_distance	LP1_RULE_SUPPORT_GINI	M1	M1-018	0.04095479987	0.01367454996	0.007138891323	0.04095479987
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-001	0.03645719371	0.008203864791	0.008643833697	0.03645719371
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-002	0.04576560762	0.01536466367	0.01176161014	0.04576560762
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-003	0.0437005777	0.006334372046	0.01232265004	0.0437005777
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-004	0.06118374994	0.01820038042	0.009723196561	0.06118374994
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-005	0.07711004292	0.01726108021	0.01085912326	0.07711004292
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-006	0.05501007821	0.01455364452	0.008226365423	0.05501007821
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-007	0.06518809857	0.01665251584	0.01529693099	0.06518809857
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-008	0.05895084797	0.01686115209	0.01027342424	0.05895084797
structural_distance	LP1_RULE_SUPPORT_GINI	M2	M2-009	0.05551208218	0.01635269716	0.01031323085	0.05551208218
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-001	0.05142713786	0.009946691959	0.01777342215	0.05142713786
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-002	0.05158496266	0.01059800825	0.005569089695	0.05158496266
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-003	0.06660352411	0.01226770569	0.005882571929	0.06660352411
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-004	0.03913577917	0.01498202589	0.007773517207	0.03913577917
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-005	0.05159667378	0.01769323454	0.008915853155	0.05159667378
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-006	0.05275391362	0.01142285496	0.01447887314	0.05275391362
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-007	0.0559381506	0.02110214106	0.005782828497	0.0559381506
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-008	0.03967816648	0.01506992196	0.009763383474	0.03967816648
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-009	0.06390501485	0.01128300232	0.01199520102	0.06390501485
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-010	0.04672931407	0.0211571613	0.01518788113	0.04672931407
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-011	0.05306871929	0.01179082774	0.008752538193	0.05306871929
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-012	0.03318352789	0.008398822497	0.01193303162	0.03318352789
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-013	0.05149435069	0.01532427096	0.01283595617	0.05149435069
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-014	0.04954229482	0.01021973421	0.005705467377	0.04954229482
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-015	0.07635733744	0.01204892895	0.008380648745	0.07635733744
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-016	0.04810206184	0.0141776681	0.0117237704	0.04810206184
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-017	0.04646450716	0.01488579839	0.01163347988	0.04646450716
structural_distance	LP1_RULE_SUPPORT_GINI	M5	M5-018	0.03782263338	0.01369999383	0.006960898191	0.03782263338
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M0	M0-001	0.01287311727	0.01287311727	0.004999906335	0.007154603549
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M0	M0-002	0.009329107733	0.009329107733	0.003398793022	0.00630117882
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M0	M0-003	0.00823182654	0.00823182654	0.00556709409	0.003574700457
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-001	0.008663831681	0.007717339357	0.008663831681	0.006027867311
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-002	0.008917837398	0.005333537236	0.008917837398	0.008194687672
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-003	0.00919179938	0.00919179938	0.007915419074	0.007108368218
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-004	0.007069223739	0.005914902031	0.007069223739	0.004528912789
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-005	0.009966475887	0.009966475887	0.005103838155	0.004608113854
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-006	0.00672014816	0.004292975982	0.006675482819	0.00672014816
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-007	0.009654300673	0.004372413232	0.009654300673	0.005124172678
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-008	0.008323299961	0.008323299961	0.006614708387	0.006615521803
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-009	0.008777499753	0.007322521352	0.008777499753	0.008575984589
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-010	0.008386836054	0.008386836054	0.008001700966	0.007601278106
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-011	0.006020322983	0.006015406709	0.006020322983	0.005623769902
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-012	0.008187655831	0.008187655831	0.007065950655	0.00725673045
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-013	0.01183037161	0.01183037161	0.004478685251	0.006015643517
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-014	0.01229787526	0.01229787526	0.004166634014	0.005659525111
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-015	0.009691968406	0.006750016333	0.009691968406	0.00559736647
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-016	0.009222436679	0.009222436679	0.004260302395	0.006537840416
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-017	0.008488744027	0.008488744027	0.006491320523	0.005616361358
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M1	M1-018	0.006510659688	0.006485727486	0.006510659688	0.005232995399
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-001	0.006892350826	0.004040810978	0.006892350826	0.005923779439
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-002	0.007651842531	0.005223826649	0.007651842531	0.006680684179
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-003	0.007730305933	0.007646485696	0.007730305933	0.006348543423
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-004	0.01031424456	0.01031424456	0.004788494544	0.005851082894
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-005	0.008519558878	0.005806865231	0.008519558878	0.005143224695
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-006	0.008412503009	0.007821487813	0.008412503009	0.006508114026
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-007	0.008157601066	0.005920236975	0.008157601066	0.005833553816
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-008	0.009007046329	0.009007046329	0.007612319819	0.006415386285
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M2	M2-009	0.009099817737	0.009099817737	0.00720864316	0.007219566438
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-001	0.01000388932	0.007354779101	0.01000388932	0.00450009449
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-002	0.01018173622	0.01018173622	0.007497592962	0.002775514561
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-003	0.009114236251	0.008621928806	0.009114236251	0.003073264839
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-004	0.006601628812	0.00468878262	0.006323628713	0.006601628812
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-005	0.00917848826	0.00917848826	0.009145166608	0.004608442202
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-006	0.007589871611	0.007589871611	0.004861444735	0.003453136113
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-007	0.008916258335	0.005192641412	0.008916258335	0.006205305814
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-008	0.006011384889	0.004836530979	0.005686628818	0.006011384889
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-009	0.006905809224	0.006905809224	0.006170908453	0.005284882526
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-010	0.008866379186	0.00574435332	0.008866379186	0.003929797727
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-011	0.006995987593	0.006995987593	0.004832738047	0.005616354826
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-012	0.01139291015	0.004762145484	0.01139291015	0.005088949879
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-013	0.007403442081	0.007403442081	0.006133258002	0.005387502148
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-014	0.005598698804	0.005598698804	0.003548917477	0.004938447313
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-015	0.0089497485	0.00486150403	0.0089497485	0.006238120726
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-016	0.009509720084	0.009509720084	0.006978404556	0.00824099269
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-017	0.008673562472	0.004937185252	0.008673562472	0.004281898653
structural_distance	LP4_PREFIX_ATTACHMENT_NMI	M5	M5-018	0.007202536357	0.007202536357	0.005810551594	0.005543630468
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M0	M0-001	0.01176957019	0.01176957019	0.005585539949	0.003221302418
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M0	M0-002	0.01020661732	0.01020661732	0.004061031029	0.005146338674
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M0	M0-003	0.007919939967	0.007919939967	0.003318630576	0.004583776053
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-001	0.008532793423	0.008321892871	0.008532793423	0.006770732419
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-002	0.008831067143	0.008270448728	0.008589243969	0.008831067143
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-003	0.01094271248	0.01094271248	0.006132564289	0.006497874756
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-004	0.006665824085	0.004850045217	0.003822031086	0.006665824085
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-005	0.007793566478	0.007056870976	0.007793566478	0.007571739798
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-006	0.007005984792	0.006090383532	0.007005984792	0.006797721263
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-007	0.007330217697	0.003169755291	0.007330217697	0.005204803087
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-008	0.008263043256	0.007207468636	0.004622756747	0.008263043256
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-009	0.007258171159	0.007258171159	0.006609668578	0.004310429285
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-010	0.009123866002	0.004877140707	0.009123866002	0.005256395664
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-011	0.006909932317	0.003958004537	0.006909932317	0.005147122609
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-012	0.01138827459	0.008436608316	0.00785961403	0.01138827459
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-013	0.007647115513	0.007647115513	0.004793334057	0.006526770223
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-014	0.007626659481	0.007626659481	0.005722630438	0.006094668466
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-015	0.008769398741	0.008769398741	0.007684138593	0.004331711416
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-016	0.006587170785	0.006587170785	0.005877789328	0.005031082428
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-017	0.01020439152	0.01020439152	0.008497683523	0.00651789448
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M1	M1-018	0.007696241725	0.007696241725	0.005313534721	0.005674632503
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-001	0.006692663838	0.004669335714	0.006692663838	0.004994272113
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-002	0.007205640062	0.007205640062	0.005147806107	0.005273613318
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-003	0.007835794155	0.007835794155	0.00699244461	0.006789784056
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-004	0.01001398579	0.01001398579	0.004846943666	0.005383961575
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-005	0.007441646372	0.007441646372	0.002975704467	0.006845278434
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-006	0.008414336737	0.008414336737	0.006777435461	0.00499910283
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-007	0.007244795735	0.007244795735	0.002598527556	0.006640687277
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-008	0.008163497158	0.008163497158	0.002675806304	0.004534263849
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M2	M2-009	0.006228810121	0.006228810121	0.005914814746	0.005778797426
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-001	0.008303653233	0.007687526546	0.007643486164	0.008303653233
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-002	0.008590380108	0.003681850191	0.008590380108	0.00661990539
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-003	0.01373389414	0.01373389414	0.006297200549	0.00398848511
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-004	0.006680793656	0.004745133787	0.006680793656	0.006303363082
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-005	0.008043132591	0.006849384911	0.008043132591	0.005229336752
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-006	0.005282562557	0.004334495138	0.004748209896	0.005282562557
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-007	0.006478450953	0.006478450953	0.006353007158	0.006396579044
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-008	0.00727798279	0.002637704927	0.00727798279	0.005830377386
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-009	0.007500515125	0.003155506188	0.007500515125	0.004702945746
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-010	0.008269988397	0.00803658996	0.004886324001	0.008269988397
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-011	0.009527070777	0.004729278021	0.008415109609	0.009527070777
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-012	0.008209527547	0.004896061821	0.005916786787	0.008209527547
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-013	0.005874531911	0.005250033985	0.005874531911	0.005450561432
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-014	0.006466424049	0.003534367364	0.006466424049	0.005605148226
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-015	0.007832295768	0.006203857205	0.006640780004	0.007832295768
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-016	0.01037474502	0.007032080555	0.01037474502	0.006587940779
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-017	0.006156046281	0.006156046281	0.005304463161	0.005902563198
structural_distance	LP4_SUFFIX_ATTACHMENT_NMI	M5	M5-018	0.006987901347	0.006987901347	0.006450853684	0.006194438585
