generator	population	model_class	candidate_id	failed	failure_why	dev_pm2	val_pm1	val_pm2	val_pm4	val_pm5	held_pm1	held_pm2	held_pm4	held_pm5	pm6	pm6_valid	f2_valid
MFC2	7	M2	M2-001	FALSE		1.757239405	66539.32157	1.754081341	4.486466826e-06	0.004443501307	66453.19039	1.758579189	4.099994619e-06	0.003402835827	0	FALSE	TRUE
MFC2	7	M2	M2-002	FALSE		1.757239405	66539.32157	1.754081341	4.486466826e-06	0.004443501307	66453.19039	1.758579189	4.099994619e-06	0.003402835827	0	FALSE	TRUE
MFC2	7	M2	M2-003	FALSE		1.757239405	66539.32157	1.754081341	4.486466826e-06	0.004443501307	66453.19039	1.758579189	4.099994619e-06	0.003402835827	0	FALSE	TRUE
MFC2	7	M2	M2-004	FALSE		1.739683745	66386.20603	1.750044974	4.668047682e-06	0.005513186585	66287.54121	1.754195544	4.236437059e-06	0.004112112836	0	FALSE	TRUE
MFC2	7	M2	M2-005	FALSE		1.739683745	66386.20603	1.750044974	4.668047682e-06	0.005513186585	66287.54121	1.754195544	4.236437059e-06	0.004112112836	0	FALSE	TRUE
MFC2	7	M2	M2-006	FALSE		1.739683745	66386.20603	1.750044974	4.668047682e-06	0.005513186585	66287.54121	1.754195544	4.236437059e-06	0.004112112836	0	FALSE	TRUE
MFC2	7	M2	M2-007	FALSE		1.758519575	69392.48226	1.829295151	2.876755461e-06	0.01054895287	69336.72141	1.834887303	2.674510155e-06	0.01304902382	0	FALSE	TRUE
MFC2	7	M2	M2-008	FALSE		1.760568933	69370.97558	1.828728201	2.880252684e-06	0.00974032219	69312.52658	1.834247025	2.674512722e-06	0.01203792574	0	FALSE	TRUE
MFC2	7	M2	M2-009	FALSE		1.762832803	69334.90046	1.827777204	2.893126217e-06	0.008067386232	69259.35204	1.832839845	2.676391773e-06	0.01053817054	0	FALSE	TRUE
MFC2	7	M3	M3-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M3	M3-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-010	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-011	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-012	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-013	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-014	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-015	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-016	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-017	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-018	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-019	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-020	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-021	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-022	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-023	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-024	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-025	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-026	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M4	M4-027	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	7	M5	M5-001	FALSE		1.383098921	+Inf	+Inf	0	0.1673716884	+Inf	+Inf	0	0.167504013	0	FALSE	TRUE
MFC2	7	M5	M5-002	FALSE		1.401054143	+Inf	+Inf	2.8139415e-08	0.1606592141	+Inf	+Inf	1.236032877e-08	0.1615317774	0	FALSE	TRUE
MFC2	7	M5	M5-003	FALSE		1.383098921	+Inf	+Inf	0	0.1673716884	+Inf	+Inf	0	0.167504013	0	FALSE	TRUE
MFC2	7	M5	M5-004	FALSE		1.401054143	+Inf	+Inf	2.8139415e-08	0.1606592141	+Inf	+Inf	1.236032877e-08	0.1615317774	0	FALSE	TRUE
MFC2	7	M5	M5-005	FALSE		1.383098921	+Inf	+Inf	0	0.1673716884	+Inf	+Inf	0	0.167504013	0	FALSE	TRUE
MFC2	7	M5	M5-006	FALSE		1.401054143	+Inf	+Inf	2.8139415e-08	0.1606592141	+Inf	+Inf	1.236032877e-08	0.1615317774	0	FALSE	TRUE
MFC2	7	M5	M5-007	FALSE		1.440383498	+Inf	+Inf	3.56376053e-07	0.005118650128	+Inf	+Inf	3.817029105e-07	0.005781236656	0	FALSE	TRUE
MFC2	7	M5	M5-008	FALSE		1.486629462	+Inf	+Inf	3.752442829e-07	0.00431582774	+Inf	+Inf	2.827340856e-07	0.005634433532	0	FALSE	TRUE
MFC2	7	M5	M5-009	FALSE		1.440383498	+Inf	+Inf	3.56376053e-07	0.005118650128	+Inf	+Inf	3.817029105e-07	0.005781236656	0	FALSE	TRUE
MFC2	7	M5	M5-010	FALSE		1.486629462	+Inf	+Inf	3.752442829e-07	0.00431582774	+Inf	+Inf	2.827340856e-07	0.005634433532	0	FALSE	TRUE
MFC2	7	M5	M5-011	FALSE		1.440383498	+Inf	+Inf	3.56376053e-07	0.005118650128	+Inf	+Inf	3.817029105e-07	0.005781236656	0	FALSE	TRUE
MFC2	7	M5	M5-012	FALSE		1.486629462	+Inf	+Inf	3.752442829e-07	0.00431582774	+Inf	+Inf	2.827340856e-07	0.005634433532	0	FALSE	TRUE
MFC2	7	M5	M5-013	FALSE		1.51337407	+Inf	+Inf	4.596163745e-07	0.01078232243	+Inf	+Inf	4.861323223e-07	0.009524438484	0	FALSE	TRUE
MFC2	7	M5	M5-014	FALSE		1.692937193	+Inf	+Inf	4.114866206e-07	0.01004262198	+Inf	+Inf	3.202555413e-07	0.009808892262	0	FALSE	TRUE
MFC2	7	M5	M5-015	FALSE		1.513130457	+Inf	+Inf	4.597677274e-07	0.01038302891	+Inf	+Inf	4.862924069e-07	0.009289447916	0	FALSE	TRUE
MFC2	7	M5	M5-016	FALSE		1.692648087	+Inf	+Inf	4.116369633e-07	0.009749237659	+Inf	+Inf	3.203725513e-07	0.00952063309	0	FALSE	TRUE
MFC2	7	M5	M5-017	FALSE		1.511964514	+Inf	+Inf	4.486212434e-07	0.01011799119	+Inf	+Inf	4.739758541e-07	0.009185845797	0	FALSE	TRUE
MFC2	7	M5	M5-018	FALSE		1.692386381	+Inf	+Inf	4.116619489e-07	0.009629980386	+Inf	+Inf	3.203919973e-07	0.009400428524	0	FALSE	TRUE
MFC2	8	M0	M0-001	FALSE		10.24529546	57694.0525	11.5388105	4.796048056e-06	0.001527905806	58045.63925	11.60912785	4.796048056e-06	0.002872094194	0	FALSE	TRUE
MFC2	8	M0	M0-002	FALSE		10.26897256	54404.24305	10.88084861	2.06164313e-05	0.01184570663	54679.1735	10.9358347	2.06164313e-05	0.007445706628	0	FALSE	TRUE
MFC2	8	M0	M0-003	FALSE		10.31680374	53554.74643	10.71094929	3.508156464e-05	0.02127963515	53800.32479	10.76006496	3.508156464e-05	0.01687963515	0	FALSE	TRUE
MFC2	8	M1	M1-001	FALSE		3.524388806	131778.8706	3.518888905	1.357268192e-09	0.00058265934	133211.6519	3.521788549	1.906751062e-09	0.001704165745	0	FALSE	TRUE
MFC2	8	M1	M1-002	FALSE		3.524389664	131778.9052	3.51888983	1.35725098e-09	0.0005820863577	133211.6851	3.521789429	1.90672455e-09	0.001704738728	0	FALSE	TRUE
MFC2	8	M1	M1-003	FALSE		3.52439348	131779.0593	3.518893943	1.35717449e-09	0.0005795398848	133211.833	3.521793337	1.906606729e-09	0.001707285201	0	FALSE	TRUE
MFC2	8	M1	M1-004	FALSE		2.057034487	77054.90185	2.057595713	1.100977564e-06	0.003589018108	77677.9367	2.05361366	1.088581174e-06	0.003600607491	0	FALSE	TRUE
MFC2	8	M1	M1-005	FALSE		2.057040537	77055.12585	2.057601694	1.100929191e-06	0.003588692913	77678.16614	2.053619726	1.088530839e-06	0.003600262228	0	FALSE	TRUE
MFC2	8	M1	M1-006	FALSE		2.057067426	77056.12141	2.057628279	1.100714234e-06	0.003587247715	77679.18582	2.053646684	1.088307166e-06	0.003598727844	0	FALSE	TRUE
MFC2	8	M1	M1-007	FALSE		1.755196125	65786.45246	1.756694503	4.504943254e-06	0.003825106264	66405.10333	1.755587662	4.433095185e-06	0.003300897353	0	FALSE	TRUE
MFC2	8	M1	M1-008	FALSE		1.755204883	65786.77835	1.756703206	4.504637502e-06	0.003824775774	66405.42622	1.755596199	4.432786249e-06	0.003303651961	0	FALSE	TRUE
MFC2	8	M1	M1-009	FALSE		1.755243803	65788.22659	1.756741878	4.503279409e-06	0.003823306063	66406.86115	1.755634135	4.431414103e-06	0.003315890608	0	FALSE	TRUE
MFC2	8	M1	M1-010	FALSE		1.730909513	64964.5056	1.734746071	4.986821806e-06	0.004339470986	65544.69379	1.73284055	4.887961408e-06	0.004303715452	0	FALSE	TRUE
MFC2	8	M1	M1-011	FALSE		1.730911589	64964.5446	1.734747112	4.986766169e-06	0.004339163505	65544.74781	1.732841978	4.887925917e-06	0.004303197058	0	FALSE	TRUE
MFC2	8	M1	M1-012	FALSE		1.730920867	64964.72046	1.734751808	4.986516747e-06	0.004337811728	65544.99022	1.732848387	4.887765839e-06	0.004300895585	0	FALSE	TRUE
MFC2	8	M1	M1-013	FALSE		1.721588562	65062.33259	1.737358343	5.319888249e-06	0.006046673469	65625.72312	1.734982766	5.065893118e-06	0.004819352992	0	FALSE	TRUE
MFC2	8	M1	M1-014	FALSE		1.721589804	65045.26318	1.736902539	5.319875531e-06	0.006044614347	65585.65433	1.733923446	5.065917442e-06	0.004816499205	0	FALSE	TRUE
MFC2	8	M1	M1-015	FALSE		1.721595583	65031.66411	1.736539403	5.319808701e-06	0.006035645923	65556.89462	1.733163109	5.066022417e-06	0.004804050215	0	FALSE	TRUE
MFC2	8	M1	M1-016	FALSE		1.699402869	66315.00264	1.77080837	5.157182453e-06	0.01410013476	66784.90402	1.765628659	5.135856439e-06	0.0112064958	0	FALSE	TRUE
MFC2	8	M1	M1-017	FALSE		1.699439926	65905.7866	1.759881081	5.158125969e-06	0.01405911403	66388.85986	1.755158225	5.136755919e-06	0.01116074691	0	FALSE	TRUE
MFC2	8	M1	M1-018	FALSE		1.699600032	65617.56152	1.752184612	5.162248635e-06	0.01389229216	66109.33768	1.747768346	5.14054394e-06	0.01097348448	0	FALSE	TRUE
MFC2	8	M2	M2-001	FALSE		1.757214489	65861.46766	1.758697633	4.44702294e-06	0.004166270964	66481.14036	1.757597895	4.377419965e-06	0.003807988499	0	FALSE	TRUE
MFC2	8	M2	M2-002	FALSE		1.757214489	65861.46766	1.758697633	4.44702294e-06	0.004166270964	66481.14036	1.757597895	4.377419965e-06	0.003807988499	0	FALSE	TRUE
MFC2	8	M2	M2-003	FALSE		1.757214489	65861.46766	1.758697633	4.44702294e-06	0.004166270964	66481.14036	1.757597895	4.377419965e-06	0.003807988499	0	FALSE	TRUE
MFC2	8	M2	M2-004	FALSE		1.739592722	65674.5658	1.753706796	4.73912671e-06	0.005917972367	66169.70339	1.749364267	4.567806512e-06	0.007291583144	0	FALSE	TRUE
MFC2	8	M2	M2-005	FALSE		1.739592722	65674.5658	1.753706796	4.73912671e-06	0.005917972367	66169.70339	1.749364267	4.567806512e-06	0.007291583144	0	FALSE	TRUE
MFC2	8	M2	M2-006	FALSE		1.739592722	65674.5658	1.753706796	4.73912671e-06	0.005917972367	66169.70339	1.749364267	4.567806512e-06	0.007291583144	0	FALSE	TRUE
MFC2	8	M2	M2-007	FALSE		1.755663011	68523.5233	1.829782459	2.859338567e-06	0.01369500611	69092.79168	1.826643534	3.274723957e-06	0.01316013371	0	FALSE	TRUE
MFC2	8	M2	M2-008	FALSE		1.757304193	68512.97006	1.829500656	2.861127361e-06	0.01298306484	69080.21003	1.826310906	3.276028629e-06	0.01272412083	0	FALSE	TRUE
MFC2	8	M2	M2-009	FALSE		1.760584173	68493.09035	1.828969808	2.874814967e-06	0.01131775883	69078.14594	1.826256337	3.271025786e-06	0.01199543378	0	FALSE	TRUE
MFC2	8	M3	M3-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M3	M3-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-010	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-011	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-012	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-013	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-014	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-015	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-016	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-017	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-018	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-019	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-020	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-021	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-022	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-023	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-024	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-025	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-026	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M4	M4-027	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC2	8	M5	M5-001	FALSE		1.380923563	+Inf	+Inf	0	0.1655988654	+Inf	+Inf	0	0.1674762198	0	FALSE	TRUE
MFC2	8	M5	M5-002	FALSE		1.398965255	+Inf	+Inf	1.055013656e-08	0.1611682673	+Inf	+Inf	5.919680295e-09	0.1588029697	0	FALSE	TRUE
MFC2	8	M5	M5-003	FALSE		1.380923563	+Inf	+Inf	0	0.1655988654	+Inf	+Inf	0	0.1674762198	0	FALSE	TRUE
MFC2	8	M5	M5-004	FALSE		1.398965255	+Inf	+Inf	1.055013656e-08	0.1611682673	+Inf	+Inf	5.919680295e-09	0.1588029697	0	FALSE	TRUE
MFC2	8	M5	M5-005	FALSE		1.380923563	+Inf	+Inf	0	0.1655988654	+Inf	+Inf	0	0.1674762198	0	FALSE	TRUE
MFC2	8	M5	M5-006	FALSE		1.398965255	+Inf	+Inf	1.055013656e-08	0.1611682673	+Inf	+Inf	5.919680295e-09	0.1588029697	0	FALSE	TRUE
MFC2	8	M5	M5-007	FALSE		1.437569262	+Inf	+Inf	3.687111507e-07	0.006348573035	+Inf	+Inf	3.308603516e-07	0.005988633006	0	FALSE	TRUE
MFC2	8	M5	M5-008	FALSE		1.483974933	+Inf	+Inf	3.993303862e-07	0.006718220427	+Inf	+Inf	3.877427331e-07	0.003646650253	0	FALSE	TRUE
MFC2	8	M5	M5-009	FALSE		1.437569262	+Inf	+Inf	3.687111507e-07	0.006348573035	+Inf	+Inf	3.308603516e-07	0.005988633006	0	FALSE	TRUE
MFC2	8	M5	M5-010	FALSE		1.483974933	+Inf	+Inf	3.993303862e-07	0.006718220427	+Inf	+Inf	3.877427331e-07	0.003646650253	0	FALSE	TRUE
MFC2	8	M5	M5-011	FALSE		1.437569262	+Inf	+Inf	3.687111507e-07	0.006348573035	+Inf	+Inf	3.308603516e-07	0.005988633006	0	FALSE	TRUE
MFC2	8	M5	M5-012	FALSE		1.483974933	+Inf	+Inf	3.993303862e-07	0.006718220427	+Inf	+Inf	3.877427331e-07	0.003646650253	0	FALSE	TRUE
MFC2	8	M5	M5-013	FALSE		1.509915283	+Inf	+Inf	5.013528023e-07	0.007921320456	+Inf	+Inf	4.660768868e-07	0.009192200237	0	FALSE	TRUE
MFC2	8	M5	M5-014	FALSE		1.692846543	+Inf	+Inf	4.778066031e-07	0.00735243198	+Inf	+Inf	4.169670335e-07	0.009246150948	0	FALSE	TRUE
MFC2	8	M5	M5-015	FALSE		1.509681151	+Inf	+Inf	5.014994073e-07	0.007406360674	+Inf	+Inf	4.662131765e-07	0.008933494833	0	FALSE	TRUE
MFC2	8	M5	M5-016	FALSE		1.692736301	+Inf	+Inf	4.7793801e-07	0.007228385247	+Inf	+Inf	4.170817083e-07	0.009094457606	0	FALSE	TRUE
MFC2	8	M5	M5-017	FALSE		1.508618116	+Inf	+Inf	4.969843627e-07	0.007062793477	+Inf	+Inf	4.663300296e-07	0.008206505579	0	FALSE	TRUE
MFC2	8	M5	M5-018	FALSE		1.692225593	+Inf	+Inf	4.355089678e-07	0.007236316857	+Inf	+Inf	4.171320709e-07	0.008671236648	0	FALSE	TRUE
MFC2	9	M0	M0-001	FALSE		10.30522006	58316.482	11.6632964	4.794944211e-06	0.008221828504	58755.06833	11.75101367	4.794944211e-06	0.003021828504	0	FALSE	TRUE
MFC2	9	M0	M0-002	FALSE		10.32878347	54905.63677	10.98112735	2.059604968e-05	0.0181798653	55236.85487	11.04737097	2.059604968e-05	0.0129798653	0	FALSE	TRUE
MFC2	9	M0	M0-003	FALSE		10.37633505	54006.7607	10.80135214	3.502258957e-05	0.0272716352	54294.4312	10.85888624	3.502258957e-05	0.0220716352	0	FALSE	TRUE
MFC2	9	M1	M1-001	FALSE		3.524536345	134095.6555	3.52762622	9.5320771e-10	0.002421694655	134944.2672	3.524637392	6.199823406e-10	0.0002441878456	0	FALSE	TRUE
MFC2	9	M1	M1-002	FALSE		3.5245372	134095.6869	3.527627047	9.53197911e-10	0.002421114176	134944.3002	3.524638255	6.199765942e-10	0.0002447683247	0	FALSE	TRUE
MFC2	9	M1	M1-003	FALSE		3.524541002	134095.8268	3.527630726	9.531543625e-10	0.002418534387	134944.447	3.52464209	6.199510563e-10	0.0002473481142	0	FALSE	TRUE
MFC2	9	M1	M1-004	FALSE		2.060328974	78202.2551	2.057250285	7.782542839e-07	0.004171671629	78864.8654	2.059887828	1.267509714e-06	0.0004716753941	0	FALSE	TRUE
MFC2	9	M1	M1-005	FALSE		2.060335002	78202.48565	2.05725635	7.782171626e-07	0.004172008741	78865.09596	2.05989385	1.26745061e-06	0.0004713514616	0	FALSE	TRUE
MFC2	9	M1	M1-006	FALSE		2.060361796	78203.51027	2.057283305	7.780522079e-07	0.004173506899	78866.12064	2.059920614	1.267187968e-06	0.0004699118728	0	FALSE	TRUE
MFC2	9	M1	M1-007	FALSE		1.75547774	66646.60343	1.753258186	4.24117414e-06	0.003352736539	67385.82184	1.760064301	4.827613694e-06	0.00253719491	0	FALSE	TRUE
MFC2	9	M1	M1-008	FALSE		1.755486475	66646.93319	1.753266861	4.240905674e-06	0.003355691379	67386.14579	1.760072763	4.827349316e-06	0.002536742281	0	FALSE	TRUE
MFC2	9	M1	M1-009	FALSE		1.75552529	66648.39864	1.753305412	4.239713027e-06	0.003368820242	67387.58546	1.760110366	4.826174805e-06	0.002534730077	0	FALSE	TRUE
MFC2	9	M1	M1-010	FALSE		1.730978359	65790.00433	1.730723814	4.690913124e-06	0.002908238903	66520.96106	1.737474823	5.201172213e-06	0.004236526762	0	FALSE	TRUE
MFC2	9	M1	M1-011	FALSE		1.730980444	65790.05915	1.730725256	4.690870749e-06	0.002908806827	66521.01442	1.737476216	5.201129945e-06	0.004236249625	0	FALSE	TRUE
MFC2	9	M1	M1-012	FALSE		1.730989765	65790.30505	1.730731725	4.690681107e-06	0.002911343239	66521.25381	1.737482469	5.200941045e-06	0.004235034184	0	FALSE	TRUE
MFC2	9	M1	M1-013	FALSE		1.721444031	65819.85604	1.731509116	4.907531033e-06	0.003935892818	66597.40912	1.739471585	5.455143811e-06	0.00628937946	0	FALSE	TRUE
MFC2	9	M1	M1-014	FALSE		1.721444944	65816.00369	1.731407773	4.907503421e-06	0.003933511625	66580.40739	1.739027514	5.455050601e-06	0.006286797968	0	FALSE	TRUE
MFC2	9	M1	M1-015	FALSE		1.721449235	65811.37834	1.731286095	4.907378115e-06	0.003922907847	66567.08335	1.7386795	5.454636981e-06	0.006275477121	0	FALSE	TRUE
MFC2	9	M1	M1-016	FALSE		1.700661823	66818.25184	1.757773705	5.008954e-06	0.01008609495	67724.87028	1.768919978	5.471645091e-06	0.01448444048	0	FALSE	TRUE
MFC2	9	M1	M1-017	FALSE		1.700693746	66508.28666	1.749619516	5.009725482e-06	0.01003612985	67371.63239	1.759693684	5.472446275e-06	0.01444037958	0	FALSE	TRUE
