mechanism	corpus	evaluation_set	family	progress	overall_status
M7_MIXED_K5_N5	Astafiev	DEVELOPMENT	TOKEN_FORMATION	-1.1453449	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N5	Astafiev	DEVELOPMENT	TOKEN_ORDER	1.0102092	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N5	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	-1.90478198	NO_EFFECT
M7_MIXED_K5_N5	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	0	NO_EFFECT
M7_MIXED_K5_N5	Doyle	DEVELOPMENT	LOCAL_TRANSITION	-0.00491309088	NO_EFFECT
M7_MIXED_K5_N5	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	-0.651406863	NO_EFFECT
M7_MIXED_K5_N5	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.019934996	NO_EFFECT
M7_MIXED_K5_N5	Doyle	DEVELOPMENT	TOKEN_FORMATION	-0.709288838	NO_EFFECT
M7_MIXED_K5_N5	Doyle	DEVELOPMENT	TOKEN_ORDER	1.27787739	NO_EFFECT
M7_MIXED_K5_N5	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	-1.89365965	NO_EFFECT
M7_MIXED_K5_N5	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	0	NO_EFFECT
M7_MIXED_K5_N5	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	-0.0103489625	NO_EFFECT
M7_MIXED_K5_N5	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	-0.744759639	NO_EFFECT
M7_MIXED_K5_N5	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	-0.102537836	NO_EFFECT
M7_MIXED_K5_N5	Longfellow	DEVELOPMENT	TOKEN_FORMATION	-0.614795878	NO_EFFECT
M7_MIXED_K5_N5	Longfellow	DEVELOPMENT	TOKEN_ORDER	1.37626998	NO_EFFECT
M7_MIXED_K5_N80	Astafiev	DEVELOPMENT	CHARACTER_ENTROPY	-0.681249037	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Astafiev	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	0	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Astafiev	DEVELOPMENT	LOCAL_TRANSITION	0.0439077342	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Astafiev	DEVELOPMENT	POSITIONAL_STRUCTURE	-2.08820962	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Astafiev	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	-0.00112299875	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Astafiev	DEVELOPMENT	TOKEN_FORMATION	-1.14868639	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Astafiev	DEVELOPMENT	TOKEN_ORDER	0.999820458	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	-1.89889392	NO_EFFECT
M7_MIXED_K5_N80	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	0	NO_EFFECT
M7_MIXED_K5_N80	Doyle	DEVELOPMENT	LOCAL_TRANSITION	0.0323632959	NO_EFFECT
M7_MIXED_K5_N80	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	-0.649847597	NO_EFFECT
M7_MIXED_K5_N80	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	-0.0195580738	NO_EFFECT
M7_MIXED_K5_N80	Doyle	DEVELOPMENT	TOKEN_FORMATION	-0.712396635	NO_EFFECT
M7_MIXED_K5_N80	Doyle	DEVELOPMENT	TOKEN_ORDER	1.25022443	NO_EFFECT
M7_MIXED_K5_N80	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	-1.88525054	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	0	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	0.0106418577	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	-0.741836702	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	-0.125931329	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Longfellow	DEVELOPMENT	TOKEN_FORMATION	-0.618660521	SINGLE_FAMILY_EFFECT
M7_MIXED_K5_N80	Longfellow	DEVELOPMENT	TOKEN_ORDER	0.969655209	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_FIXED	Astafiev	DEVELOPMENT	CHARACTER_ENTROPY	0.358050624	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Astafiev	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Astafiev	DEVELOPMENT	LOCAL_TRANSITION	-0.362367531	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Astafiev	DEVELOPMENT	POSITIONAL_STRUCTURE	-2.59532747	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Astafiev	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	1.07134081	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Astafiev	DEVELOPMENT	TOKEN_FORMATION	-1.14419077	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Astafiev	DEVELOPMENT	TOKEN_ORDER	0.278062431	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	0.444188103	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Doyle	DEVELOPMENT	LOCAL_TRANSITION	-0.163976078	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	-0.526658539	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	1.12729052	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Doyle	DEVELOPMENT	TOKEN_FORMATION	-0.70858441	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Doyle	DEVELOPMENT	TOKEN_ORDER	0.796309126	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	0.499473159	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	-0.0532294078	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	-0.859318284	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	1.13674887	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Longfellow	DEVELOPMENT	TOKEN_FORMATION	-0.613586557	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_FIXED	Longfellow	DEVELOPMENT	TOKEN_ORDER	-0.02613734	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Astafiev	DEVELOPMENT	CHARACTER_ENTROPY	-0.408262075	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Astafiev	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.25	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Astafiev	DEVELOPMENT	LOCAL_TRANSITION	0.201338585	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Astafiev	DEVELOPMENT	POSITIONAL_STRUCTURE	-3.19290022	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Astafiev	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.152489619	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Astafiev	DEVELOPMENT	TOKEN_FORMATION	-1.14508702	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Astafiev	DEVELOPMENT	TOKEN_ORDER	1.03424032	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	-1.77504463	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.25	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Doyle	DEVELOPMENT	LOCAL_TRANSITION	0.288951284	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	-0.780160119	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	-0.00318289852	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Doyle	DEVELOPMENT	TOKEN_FORMATION	-0.709007781	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Doyle	DEVELOPMENT	TOKEN_ORDER	1.10895205	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_RANDOM	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	-1.48408517	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_RANDOM	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.25	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_RANDOM	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	0.349278208	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_RANDOM	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	-1.16782777	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_RANDOM	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	-0.0385664695	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_RANDOM	Longfellow	DEVELOPMENT	TOKEN_FORMATION	-0.614328371	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_RANDOM	Longfellow	DEVELOPMENT	TOKEN_ORDER	1.22472169	SINGLE_FAMILY_EFFECT
M8_BOUNDARY_STATE	Astafiev	DEVELOPMENT	CHARACTER_ENTROPY	-0.40759658	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_STATE	Astafiev	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_STATE	Astafiev	DEVELOPMENT	LOCAL_TRANSITION	-0.0682884844	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_STATE	Astafiev	DEVELOPMENT	POSITIONAL_STRUCTURE	-3.74620324	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_STATE	Astafiev	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.245120001	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_STATE	Astafiev	DEVELOPMENT	TOKEN_FORMATION	-1.14539159	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_STATE	Astafiev	DEVELOPMENT	TOKEN_ORDER	0.407840701	PARTIAL_MULTI_FAMILY
M8_BOUNDARY_STATE	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	-1.77590004	NO_EFFECT
M8_BOUNDARY_STATE	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	NO_EFFECT
M8_BOUNDARY_STATE	Doyle	DEVELOPMENT	LOCAL_TRANSITION	0.0178487015	NO_EFFECT
M8_BOUNDARY_STATE	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	-1.01512847	NO_EFFECT
M8_BOUNDARY_STATE	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.0823784394	NO_EFFECT
M8_BOUNDARY_STATE	Doyle	DEVELOPMENT	TOKEN_FORMATION	-0.708891031	NO_EFFECT
M8_BOUNDARY_STATE	Doyle	DEVELOPMENT	TOKEN_ORDER	-0.197633474	NO_EFFECT
M8_BOUNDARY_STATE	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	-1.48437614	NO_EFFECT
M8_BOUNDARY_STATE	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	NO_EFFECT
M8_BOUNDARY_STATE	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	0.106434371	NO_EFFECT
M8_BOUNDARY_STATE	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	-1.45429279	NO_EFFECT
M8_BOUNDARY_STATE	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.0708800987	NO_EFFECT
M8_BOUNDARY_STATE	Longfellow	DEVELOPMENT	TOKEN_FORMATION	-0.6141403	NO_EFFECT
M8_BOUNDARY_STATE	Longfellow	DEVELOPMENT	TOKEN_ORDER	-1.85340986	NO_EFFECT
M9_GROUP_FORM_FIXED	Astafiev	DEVELOPMENT	CHARACTER_ENTROPY	1.92422465	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Astafiev	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Astafiev	DEVELOPMENT	LOCAL_TRANSITION	0.529638405	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Astafiev	DEVELOPMENT	POSITIONAL_STRUCTURE	4.30124257	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Astafiev	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.486872875	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Astafiev	DEVELOPMENT	TOKEN_FORMATION	2.40585122	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Astafiev	DEVELOPMENT	TOKEN_ORDER	0.518307307	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	3.756395	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Doyle	DEVELOPMENT	LOCAL_TRANSITION	0.691580296	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	2.41276903	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.310508109	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Doyle	DEVELOPMENT	TOKEN_FORMATION	2.13223897	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Doyle	DEVELOPMENT	TOKEN_ORDER	0.817021562	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	3.37057335	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	0.675390626	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	2.7209223	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.283531743	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Longfellow	DEVELOPMENT	TOKEN_FORMATION	2.0699682	PATHOLOGICAL
M9_GROUP_FORM_FIXED	Longfellow	DEVELOPMENT	TOKEN_ORDER	0.163451887	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Astafiev	DEVELOPMENT	CHARACTER_ENTROPY	1.92445308	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Astafiev	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Astafiev	DEVELOPMENT	LOCAL_TRANSITION	0.69615862	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Astafiev	DEVELOPMENT	POSITIONAL_STRUCTURE	4.3108719	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Astafiev	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.528567954	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Astafiev	DEVELOPMENT	TOKEN_FORMATION	2.41252741	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Astafiev	DEVELOPMENT	TOKEN_ORDER	1.00585902	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	3.75244728	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Doyle	DEVELOPMENT	LOCAL_TRANSITION	0.764305069	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	2.40838564	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.414081269	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Doyle	DEVELOPMENT	TOKEN_FORMATION	2.12755715	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Doyle	DEVELOPMENT	TOKEN_ORDER	1.04643263	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	3.36408533	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	0.775583601	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	2.71562755	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.386787527	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Longfellow	DEVELOPMENT	TOKEN_FORMATION	2.06637427	PATHOLOGICAL
M9_GROUP_FORM_RANDOM	Longfellow	DEVELOPMENT	TOKEN_ORDER	1.05639805	PATHOLOGICAL
M9_GROUP_FORM_STATE	Astafiev	DEVELOPMENT	CHARACTER_ENTROPY	1.93013171	PATHOLOGICAL
M9_GROUP_FORM_STATE	Astafiev	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PATHOLOGICAL
M9_GROUP_FORM_STATE	Astafiev	DEVELOPMENT	LOCAL_TRANSITION	0.626173649	PATHOLOGICAL
M9_GROUP_FORM_STATE	Astafiev	DEVELOPMENT	POSITIONAL_STRUCTURE	4.30862207	PATHOLOGICAL
M9_GROUP_FORM_STATE	Astafiev	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.531166435	PATHOLOGICAL
M9_GROUP_FORM_STATE	Astafiev	DEVELOPMENT	TOKEN_FORMATION	2.41123694	PATHOLOGICAL
M9_GROUP_FORM_STATE	Astafiev	DEVELOPMENT	TOKEN_ORDER	0.460145186	PATHOLOGICAL
M9_GROUP_FORM_STATE	Doyle	DEVELOPMENT	CHARACTER_ENTROPY	3.76072463	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Doyle	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Doyle	DEVELOPMENT	LOCAL_TRANSITION	0.632554022	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Doyle	DEVELOPMENT	POSITIONAL_STRUCTURE	2.40915784	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Doyle	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.41731422	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Doyle	DEVELOPMENT	TOKEN_FORMATION	2.13027029	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Doyle	DEVELOPMENT	TOKEN_ORDER	-0.0508745961	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Longfellow	DEVELOPMENT	CHARACTER_ENTROPY	3.37285662	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Longfellow	DEVELOPMENT	LOCAL_REGIME_TOPOLOGY	-0.5	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Longfellow	DEVELOPMENT	LOCAL_TRANSITION	0.66895426	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Longfellow	DEVELOPMENT	POSITIONAL_STRUCTURE	2.71523272	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Longfellow	DEVELOPMENT	REPETITION_EDIT_GEOMETRY	0.388698742	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Longfellow	DEVELOPMENT	TOKEN_FORMATION	2.06661786	PARTIAL_MULTI_FAMILY
M9_GROUP_FORM_STATE	Longfellow	DEVELOPMENT	TOKEN_ORDER	-1.63100121	PARTIAL_MULTI_FAMILY
