token_position	token	folio	locus_id	locus_type	line_id	paragraph_id	paragraph_start	currier	hand	quire	token_index_in_locus	token_index_in_line	token_index_in_folio
30945	olcheey	f106r	f106r.14	P	f106r.14	5	false	X	3	T	2	2	125
30946	dolchedy	f106r	f106r.14	P	f106r.14	5	false	X	3	T	3	3	126
30947	otair	f106r	f106r.14	P	f106r.14	5	false	X	3	T	4	4	127
30948	otal	f106r	f106r.14	P	f106r.14	5	false	X	3	T	5	5	128
30949	chedy	f106r	f106r.14	P	f106r.14	5	false	X	3	T	6	6	129
30950	okeor	f106r	f106r.14	P	f106r.14	5	false	X	3	T	7	7	130
30951	podaroar	f106r	f106r.15	P	f106r.15	6	true	X	3	T	0	0	131
30952	oteeo	f106r	f106r.15	P	f106r.15	6	false	X	3	T	1	1	132
30953	lchor	f106r	f106r.15	P	f106r.15	6	false	X	3	T	2	2	133
30954	shol	f106r	f106r.15	P	f106r.15	6	false	X	3	T	3	3	134
30955	tchedy	f106r	f106r.15	P	f106r.15	6	false	X	3	T	4	4	135
30956	chotar	f106r	f106r.15	P	f106r.15	6	false	X	3	T	5	5	136
30957	opchedy	f106r	f106r.15	P	f106r.15	6	false	X	3	T	6	6	137
30958	opches	f106r	f106r.15	P	f106r.15	6	false	X	3	T	7	7	138
30959	aiin	f106r	f106r.15	P	f106r.15	6	false	X	3	T	8	8	139
30960	okchdam	f106r	f106r.15	P	f106r.15	6	false	X	3	T	9	9	140
30961	soin	f106r	f106r.16	P	f106r.16	6	false	X	3	T	0	0	141
30962	oin	f106r	f106r.16	P	f106r.16	6	false	X	3	T	1	1	142
30963	okain	f106r	f106r.16	P	f106r.16	6	false	X	3	T	2	2	143
30964	aiin	f106r	f106r.16	P	f106r.16	6	false	X	3	T	3	3	144
30965	arol	f106r	f106r.16	P	f106r.16	6	false	X	3	T	4	4	145
30966	ocheedy	f106r	f106r.16	P	f106r.16	6	false	X	3	T	5	5	146
30967	lkeeeody	f106r	f106r.16	P	f106r.16	6	false	X	3	T	6	6	147
30968	daiin	f106r	f106r.16	P	f106r.16	6	false	X	3	T	7	7	148
30969	chedar	f106r	f106r.16	P	f106r.16	6	false	X	3	T	8	8	149
30970	okol	f106r	f106r.16	P	f106r.16	6	false	X	3	T	9	9	150
30971	otar	f106r	f106r.16	P	f106r.16	6	false	X	3	T	10	10	151
30972	chdam	f106r	f106r.16	P	f106r.16	6	false	X	3	T	11	11	152
30973	yochor	f106r	f106r.17	P	f106r.17	6	false	X	3	T	0	0	153
30974	lshedy	f106r	f106r.17	P	f106r.17	6	false	X	3	T	1	1	154
30975	qockhey	f106r	f106r.17	P	f106r.17	6	false	X	3	T	2	2	155
30976	qokedain	f106r	f106r.17	P	f106r.17	6	false	X	3	T	3	3	156
30977	or	f106r	f106r.17	P	f106r.17	6	false	X	3	T	4	4	157
30978	aiinchodar	f106r	f106r.17	P	f106r.17	6	false	X	3	T	5	5	158
30979	kshed	f106r	f106r.18	P	f106r.18	7	true	X	3	T	0	0	159
30980	dsheol	f106r	f106r.18	P	f106r.18	7	false	X	3	T	1	1	160
30981	qokeedy	f106r	f106r.18	P	f106r.18	7	false	X	3	T	2	2	161
30982	otol	f106r	f106r.18	P	f106r.18	7	false	X	3	T	3	3	162
30983	okeedy	f106r	f106r.18	P	f106r.18	7	false	X	3	T	4	4	163
30984	lkeedar	f106r	f106r.18	P	f106r.18	7	false	X	3	T	5	5	164
30985	sheopchy	f106r	f106r.18	P	f106r.18	7	false	X	3	T	6	6	165
30986	qopchy	f106r	f106r.18	P	f106r.18	7	false	X	3	T	7	7	166
30987	qotolchy	f106r	f106r.18	P	f106r.18	7	false	X	3	T	8	8	167
30988	qoty	f106r	f106r.18	P	f106r.18	7	false	X	3	T	9	9	168
30989	chdy	f106r	f106r.18	P	f106r.18	7	false	X	3	T	10	10	169
30990	otchedy	f106r	f106r.19	P	f106r.19	7	false	X	3	T	0	0	170
30991	qokeey	f106r	f106r.19	P	f106r.19	7	false	X	3	T	1	1	171
30992	shosaiin	f106r	f106r.19	P	f106r.19	7	false	X	3	T	2	2	172
30993	qokaiin	f106r	f106r.19	P	f106r.19	7	false	X	3	T	3	3	173
30994	okain	f106r	f106r.19	P	f106r.19	7	false	X	3	T	4	4	174
30995	cholkeeey	f106r	f106r.19	P	f106r.19	7	false	X	3	T	5	5	175
30996	ltal	f106r	f106r.19	P	f106r.19	7	false	X	3	T	6	6	176
30997	olcheey	f106r	f106r.19	P	f106r.19	7	false	X	3	T	7	7	177
30998	qotchoraiin	f106r	f106r.19	P	f106r.19	7	false	X	3	T	8	8	178
30999	y	f106r	f106r.19	P	f106r.19	7	false	X	3	T	9	9	179
31000	ytaiin	f106r	f106r.20	P	f106r.20	7	false	X	3	T	0	0	180
31001	cheey	f106r	f106r.20	P	f106r.20	7	false	X	3	T	1	1	181
31002	qokaiin	f106r	f106r.20	P	f106r.20	7	false	X	3	T	2	2	182
31003	shaiin	f106r	f106r.20	P	f106r.20	7	false	X	3	T	3	3	183
31004	qokeedy	f106r	f106r.20	P	f106r.20	7	false	X	3	T	4	4	184
31005	sail	f106r	f106r.20	P	f106r.20	7	false	X	3	T	5	5	185
31006	chedy	f106r	f106r.20	P	f106r.20	7	false	X	3	T	6	6	186
31007	cheodal	f106r	f106r.20	P	f106r.20	7	false	X	3	T	7	7	187
31008	qochedy	f106r	f106r.20	P	f106r.20	7	false	X	3	T	8	8	188
31009	qokaiin	f106r	f106r.20	P	f106r.20	7	false	X	3	T	9	9	189
31010	olkeedy	f106r	f106r.21	P	f106r.21	7	false	X	3	T	0	0	190
31011	qokchedy	f106r	f106r.21	P	f106r.21	7	false	X	3	T	1	1	191
31012	cheo	f106r	f106r.21	P	f106r.21	7	false	X	3	T	2	2	192
31013	lkeedy	f106r	f106r.21	P	f106r.21	7	false	X	3	T	3	3	193
31014	chearaiin	f106r	f106r.21	P	f106r.21	7	false	X	3	T	4	4	194
31015	okain	f106r	f106r.21	P	f106r.21	7	false	X	3	T	5	5	195
31016	tshodair	f106r	f106r.22	P	f106r.22	8	true	X	3	T	0	0	196
31017	olkeees	f106r	f106r.22	P	f106r.22	8	false	X	3	T	1	1	197
31018	odain	f106r	f106r.22	P	f106r.22	8	false	X	3	T	2	2	198
31019	qokeedy	f106r	f106r.22	P	f106r.22	8	false	X	3	T	3	3	199
31020	opchor	f106r	f106r.22	P	f106r.22	8	false	X	3	T	4	4	200
31021	aror	f106r	f106r.22	P	f106r.22	8	false	X	3	T	5	5	201
31022	pcheeody	f106r	f106r.22	P	f106r.22	8	false	X	3	T	6	6	202
31023	daiir	f106r	f106r.22	P	f106r.22	8	false	X	3	T	7	7	203
31024	opchedy	f106r	f106r.22	P	f106r.22	8	false	X	3	T	8	8	204
31025	opchody	f106r	f106r.22	P	f106r.22	8	false	X	3	T	9	9	205
31026	ychedy	f106r	f106r.23	P	f106r.23	8	false	X	3	T	0	0	206
31027	qckhedy	f106r	f106r.23	P	f106r.23	8	false	X	3	T	1	1	207
31028	dair	f106r	f106r.23	P	f106r.23	8	false	X	3	T	2	2	208
31029	al	f106r	f106r.23	P	f106r.23	8	false	X	3	T	3	3	209
31030	qokedy	f106r	f106r.23	P	f106r.23	8	false	X	3	T	4	4	210
31031	shecphy	f106r	f106r.23	P	f106r.23	8	false	X	3	T	5	5	211
31032	qokchy	f106r	f106r.23	P	f106r.23	8	false	X	3	T	6	6	212
31033	otedy	f106r	f106r.23	P	f106r.23	8	false	X	3	T	7	7	213
31034	dar	f106r	f106r.23	P	f106r.23	8	false	X	3	T	8	8	214
31035	aror	f106r	f106r.23	P	f106r.23	8	false	X	3	T	9	9	215
31036	podshedy	f106r	f106r.24	P	f106r.24	9	true	X	3	T	0	0	216
31037	qokchedy	f106r	f106r.24	P	f106r.24	9	false	X	3	T	1	1	217
31038	lkechor	f106r	f106r.24	P	f106r.24	9	false	X	3	T	2	2	218
31039	otchodar	f106r	f106r.24	P	f106r.24	9	false	X	3	T	3	3	219
31040	cho	f106r	f106r.24	P	f106r.24	9	false	X	3	T	4	4	220
31041	lky	f106r	f106r.24	P	f106r.24	9	false	X	3	T	5	5	221
31042	chedar	f106r	f106r.24	P	f106r.24	9	false	X	3	T	6	6	222
31043	otaiin	f106r	f106r.24	P	f106r.24	9	false	X	3	T	7	7	223
31044	chkchedaram	f106r	f106r.24	P	f106r.24	9	false	X	3	T	8	8	224
31045	soraiin	f106r	f106r.25	P	f106r.25	9	false	X	3	T	0	0	225
31046	cheeo	f106r	f106r.25	P	f106r.25	9	false	X	3	T	1	1	226
31047	lo	f106r	f106r.25	P	f106r.25	9	false	X	3	T	2	2	227
31048	lchey	f106r	f106r.25	P	f106r.25	9	false	X	3	T	3	3	228
31049	qokaiin	f106r	f106r.25	P	f106r.25	9	false	X	3	T	4	4	229
31050	shedy	f106r	f106r.25	P	f106r.25	9	false	X	3	T	5	5	230
31051	okain	f106r	f106r.25	P	f106r.25	9	false	X	3	T	6	6	231
31052	shear	f106r	f106r.25	P	f106r.25	9	false	X	3	T	7	7	232
31053	qokain	f106r	f106r.25	P	f106r.25	9	false	X	3	T	8	8	233
31054	chees	f106r	f106r.25	P	f106r.25	9	false	X	3	T	9	9	234
31055	ykarain	f106r	f106r.25	P	f106r.25	9	false	X	3	T	10	10	235
31056	ycheeo	f106r	f106r.26	P	f106r.26	9	false	X	3	T	0	0	236
31057	lkeey	f106r	f106r.26	P	f106r.26	9	false	X	3	T	1	1	237
31058	tcheoky	f106r	f106r.27	P	f106r.27	10	true	X	3	T	0	0	238
31059	lkshedy	f106r	f106r.27	P	f106r.27	10	false	X	3	T	1	1	239
31060	qokaiin	f106r	f106r.27	P	f106r.27	10	false	X	3	T	2	2	240
31061	lky	f106r	f106r.27	P	f106r.27	10	false	X	3	T	3	3	241
31062	raiin	f106r	f106r.27	P	f106r.27	10	false	X	3	T	4	4	242
31063	chy	f106r	f106r.27	P	f106r.27	10	false	X	3	T	5	5	243
31064	rody	f106r	f106r.27	P	f106r.27	10	false	X	3	T	6	6	244
31065	chlar	f106r	f106r.27	P	f106r.27	10	false	X	3	T	7	7	245
31066	cheeorfor	f106r	f106r.27	P	f106r.27	10	false	X	3	T	8	8	246
31067	cheoly	f106r	f106r.27	P	f106r.27	10	false	X	3	T	9	9	247
31068	okaiin	f106r	f106r.28	P	f106r.28	10	false	X	3	T	0	0	248
31069	ol	f106r	f106r.28	P	f106r.28	10	false	X	3	T	1	1	249
31070	lcho	f106r	f106r.28	P	f106r.28	10	false	X	3	T	2	2	250
31071	rcheo	f106r	f106r.28	P	f106r.28	10	false	X	3	T	3	3	251
31072	raiin	f106r	f106r.28	P	f106r.28	10	false	X	3	T	4	4	252
31073	qokaiin	f106r	f106r.28	P	f106r.28	10	false	X	3	T	5	5	253
31074	chey	f106r	f106r.28	P	f106r.28	10	false	X	3	T	6	6	254
31075	chokaiin	f106r	f106r.28	P	f106r.28	10	false	X	3	T	7	7	255
31076	chear	f106r	f106r.28	P	f106r.28	10	false	X	3	T	8	8	256
31077	ar	f106r	f106r.28	P	f106r.28	10	false	X	3	T	9	9	257
31078	ol	f106r	f106r.28	P	f106r.28	10	false	X	3	T	10	10	258
31079	raralchl	f106r	f106r.28	P	f106r.28	10	false	X	3	T	11	11	259
31080	saiin	f106r	f106r.29	P	f106r.29	10	false	X	3	T	0	0	260
31081	chal	f106r	f106r.29	P	f106r.29	10	false	X	3	T	1	1	261
31082	chlal	f106r	f106r.29	P	f106r.29	10	false	X	3	T	2	2	262
31083	okal	f106r	f106r.29	P	f106r.29	10	false	X	3	T	3	3	263
31084	ykalaiin	f106r	f106r.29	P	f106r.29	10	false	X	3	T	4	4	264
31085	okain	f106r	f106r.29	P	f106r.29	10	false	X	3	T	5	5	265
31086	qokain	f106r	f106r.29	P	f106r.29	10	false	X	3	T	6	6	266
31087	ar	f106r	f106r.29	P	f106r.29	10	false	X	3	T	7	7	267
31088	okaiin	f106r	f106r.29	P	f106r.29	10	false	X	3	T	8	8	268
31089	char	f106r	f106r.29	P	f106r.29	10	false	X	3	T	9	9	269
31090	aiiny	f106r	f106r.29	P	f106r.29	10	false	X	3	T	10	10	270
31091	ycheeo	f106r	f106r.30	P	f106r.30	10	false	X	3	T	0	0	271
31092	lkaiin	f106r	f106r.30	P	f106r.30	10	false	X	3	T	1	1	272
31093	cho	f106r	f106r.30	P	f106r.30	10	false	X	3	T	2	2	273
31094	ror	f106r	f106r.30	P	f106r.30	10	false	X	3	T	3	3	274
31095	sheo	f106r	f106r.30	P	f106r.30	10	false	X	3	T	4	4	275
31096	l	f106r	f106r.30	P	f106r.30	10	false	X	3	T	5	5	276
31097	kain	f106r	f106r.30	P	f106r.30	10	false	X	3	T	6	6	277
31098	shor	f106r	f106r.30	P	f106r.30	10	false	X	3	T	7	7	278
31099	sar	f106r	f106r.30	P	f106r.30	10	false	X	3	T	8	8	279
31100	aiiry	f106r	f106r.30	P	f106r.30	10	false	X	3	T	9	9	280
31101	sheo	f106r	f106r.30	P	f106r.30	10	false	X	3	T	10	10	281
31102	al	f106r	f106r.30	P	f106r.30	10	false	X	3	T	11	11	282
31103	kairam	f106r	f106r.30	P	f106r.30	10	false	X	3	T	12	12	283
31104	yshar	f106r	f106r.31	P	f106r.31	10	false	X	3	T	0	0	284
31105	chkar	f106r	f106r.31	P	f106r.31	10	false	X	3	T	1	1	285
31106	aiiiky	f106r	f106r.31	P	f106r.31	10	false	X	3	T	2	2	286
31107	ral	f106r	f106r.31	P	f106r.31	10	false	X	3	T	3	3	287
31108	cheol	f106r	f106r.31	P	f106r.31	10	false	X	3	T	4	4	288
31109	oraiin	f106r	f106r.31	P	f106r.31	10	false	X	3	T	5	5	289
31110	poral	f106r	f106r.32	P	f106r.32	11	true	X	3	T	0	0	290
31111	sho	f106r	f106r.32	P	f106r.32	11	false	X	3	T	1	1	291
31112	keeody	f106r	f106r.32	P	f106r.32	11	false	X	3	T	2	2	292
31113	qokain	f106r	f106r.32	P	f106r.32	11	false	X	3	T	3	3	293
31114	chckhy	f106r	f106r.32	P	f106r.32	11	false	X	3	T	4	4	294
31115	olteeedy	f106r	f106r.32	P	f106r.32	11	false	X	3	T	5	5	295
31116	qopcher	f106r	f106r.32	P	f106r.32	11	false	X	3	T	6	6	296
31117	al	f106r	f106r.32	P	f106r.32	11	false	X	3	T	7	7	297
31118	karchy	f106r	f106r.32	P	f106r.32	11	false	X	3	T	8	8	298
31119	qotedary	f106r	f106r.32	P	f106r.32	11	false	X	3	T	9	9	299
31120	ycheol	f106r	f106r.33	P	f106r.33	11	false	X	3	T	0	0	300
31121	chokaiin	f106r	f106r.33	P	f106r.33	11	false	X	3	T	1	1	301
31122	sheody	f106r	f106r.33	P	f106r.33	11	false	X	3	T	2	2	302
31123	chody	f106r	f106r.33	P	f106r.33	11	false	X	3	T	3	3	303
31124	qokaiin	f106r	f106r.33	P	f106r.33	11	false	X	3	T	4	4	304
31125	ar	f106r	f106r.33	P	f106r.33	11	false	X	3	T	5	5	305
31126	akair	f106r	f106r.33	P	f106r.33	11	false	X	3	T	6	6	306
31127	aiir	f106r	f106r.33	P	f106r.33	11	false	X	3	T	7	7	307
31128	okaly	f106r	f106r.33	P	f106r.33	11	false	X	3	T	8	8	308
31129	tcheorsho	f106r	f106r.34	P	f106r.34	12	true	X	3	T	0	0	309
31130	lkshey	f106r	f106r.34	P	f106r.34	12	false	X	3	T	1	1	310
31131	lpcheo	f106r	f106r.34	P	f106r.34	12	false	X	3	T	2	2	311
31132	ro	f106r	f106r.34	P	f106r.34	12	false	X	3	T	3	3	312
31133	lpchey	f106r	f106r.34	P	f106r.34	12	false	X	3	T	4	4	313
31134	oporaiin	f106r	f106r.34	P	f106r.34	12	false	X	3	T	5	5	314
31135	chpchy	f106r	f106r.34	P	f106r.34	12	false	X	3	T	6	6	315
31136	qopcheody	f106r	f106r.34	P	f106r.34	12	false	X	3	T	7	7	316
31137	qotarain	f106r	f106r.34	P	f106r.34	12	false	X	3	T	8	8	317
31138	okaiin	f106r	f106r.35	P	f106r.35	12	false	X	3	T	0	0	318
31139	choky	f106r	f106r.35	P	f106r.35	12	false	X	3	T	1	1	319
31140	lkar	f106r	f106r.35	P	f106r.35	12	false	X	3	T	2	2	320
31141	chdy	f106r	f106r.35	P	f106r.35	12	false	X	3	T	3	3	321
31142	lchedy	f106r	f106r.35	P	f106r.35	12	false	X	3	T	4	4	322
31143	psheodalo	f106r	f106r.36	P	f106r.36	13	true	X	3	T	0	0	323
31144	dar	f106r	f106r.36	P	f106r.36	13	false	X	3	T	1	1	324
31145	sheodal	f106r	f106r.36	P	f106r.36	13	false	X	3	T	2	2	325
31146	qotedy	f106r	f106r.36	P	f106r.36	13	false	X	3	T	3	3	326
31147	qotes	f106r	f106r.36	P	f106r.36	13	false	X	3	T	4	4	327
31148	aiin	f106r	f106r.36	P	f106r.36	13	false	X	3	T	5	5	328
31149	okalal	f106r	f106r.36	P	f106r.36	13	false	X	3	T	6	6	329
31150	shdy	f106r	f106r.36	P	f106r.36	13	false	X	3	T	7	7	330
31151	otaiin	f106r	f106r.36	P	f106r.36	13	false	X	3	T	8	8	331
31152	shedy	f106r	f106r.36	P	f106r.36	13	false	X	3	T	9	9	332
31153	tchodaiin	f106r	f106r.37	P	f106r.37	13	false	X	3	T	0	0	333
31154	tcheo	f106r	f106r.37	P	f106r.37	13	false	X	3	T	1	1	334
31155	dlchy	f106r	f106r.37	P	f106r.37	13	false	X	3	T	2	2	335
31156	pshodaiin	f106r	f106r.38	P	f106r.38	14	true	X	3	T	0	0	336
31157	opchy	f106r	f106r.38	P	f106r.38	14	false	X	3	T	1	1	337
31158	sh	f106r	f106r.38	P	f106r.38	14	false	X	3	T	2	2	338
31159	o	f106r	f106r.38	P	f106r.38	14	false	X	3	T	3	3	339
31160	teeody	f106r	f106r.38	P	f106r.38	14	false	X	3	T	4	4	340
31161	shotchey	f106r	f106r.38	P	f106r.38	14	false	X	3	T	5	5	341
31162	yteey	f106r	f106r.38	P	f106r.38	14	false	X	3	T	6	6	342
31163	sholfaiin	f106r	f106r.38	P	f106r.38	14	false	X	3	T	7	7	343
31164	opchdy	f106r	f106r.38	P	f106r.38	14	false	X	3	T	8	8	344
31165	lchdy	f106r	f106r.38	P	f106r.38	14	false	X	3	T	9	9	345
31166	dol	f106r	f106r.38	P	f106r.38	14	false	X	3	T	10	10	346
31167	ycheool	f106r	f106r.39	P	f106r.39	14	false	X	3	T	0	0	347
31168	cheeey	f106r	f106r.39	P	f106r.39	14	false	X	3	T	1	1	348
31169	ol	f106r	f106r.39	P	f106r.39	14	false	X	3	T	2	2	349
31170	aiin	f106r	f106r.39	P	f106r.39	14	false	X	3	T	3	3	350
31171	cheody	f106r	f106r.39	P	f106r.39	14	false	X	3	T	4	4	351
31172	laiiin	f106r	f106r.39	P	f106r.39	14	false	X	3	T	5	5	352
31173	chekol	f106r	f106r.39	P	f106r.39	14	false	X	3	T	6	6	353
31174	cheey	f106r	f106r.39	P	f106r.39	14	false	X	3	T	7	7	354
31175	okchar	f106r	f106r.39	P	f106r.39	14	false	X	3	T	8	8	355
31176	aiin	f106r	f106r.39	P	f106r.39	14	false	X	3	T	9	9	356
31177	aloal	f106r	f106r.39	P	f106r.39	14	false	X	3	T	10	10	357
31178	shaiin	f106r	f106r.40	P	f106r.40	14	false	X	3	T	0	0	358
31179	ar	f106r	f106r.40	P	f106r.40	14	false	X	3	T	1	1	359
31180	aiin	f106r	f106r.40	P	f106r.40	14	false	X	3	T	2	2	360
31181	sheey	f106r	f106r.40	P	f106r.40	14	false	X	3	T	3	3	361
31182	lkaiin	f106r	f106r.40	P	f106r.40	14	false	X	3	T	4	4	362
31183	sheedy	f106r	f106r.40	P	f106r.40	14	false	X	3	T	5	5	363
31184	shedy	f106r	f106r.40	P	f106r.40	14	false	X	3	T	6	6	364
31185	qokal	f106r	f106r.40	P	f106r.40	14	false	X	3	T	7	7	365
31186	chey	f106r	f106r.40	P	f106r.40	14	false	X	3	T	8	8	366
31187	okaiin	f106r	f106r.40	P	f106r.40	14	false	X	3	T	9	9	367
31188	chdaldy	f106r	f106r.40	P	f106r.40	14	false	X	3	T	10	10	368
31189	dair	f106r	f106r.41	P	f106r.41	14	false	X	3	T	0	0	369
31190	alsheod	f106r	f106r.41	P	f106r.41	14	false	X	3	T	1	1	370
31191	shedy	f106r	f106r.41	P	f106r.41	14	false	X	3	T	2	2	371
31192	cholchedy	f106r	f106r.41	P	f106r.41	14	false	X	3	T	3	3	372
31193	cheol	f106r	f106r.41	P	f106r.41	14	false	X	3	T	4	4	373
31194	shory	f106r	f106r.41	P	f106r.41	14	false	X	3	T	5	5	374
31195	pcheodar	f106r	f106r.42	P	f106r.42	15	true	X	3	T	0	0	375
31196	shol	f106r	f106r.42	P	f106r.42	15	false	X	3	T	1	1	376
31197	kain	f106r	f106r.42	P	f106r.42	15	false	X	3	T	2	2	377
31198	oke'echedy	f106r	f106r.42	P	f106r.42	15	false	X	3	T	3	3	378
31199	qoteey	f106r	f106r.42	P	f106r.42	15	false	X	3	T	4	4	379
31200	shotchy	f106r	f106r.42	P	f106r.42	15	false	X	3	T	5	5	380
31201	qoty	f106r	f106r.42	P	f106r.42	15	false	X	3	T	6	6	381
31202	lpaiin	f106r	f106r.42	P	f106r.42	15	false	X	3	T	7	7	382
31203	shedy	f106r	f106r.42	P	f106r.42	15	false	X	3	T	8	8	383
31204	lar	f106r	f106r.42	P	f106r.42	15	false	X	3	T	9	9	384
31205	daiiral	f106r	f106r.43	P	f106r.43	15	false	X	3	T	0	0	385
31206	sheol	f106r	f106r.43	P	f106r.43	15	false	X	3	T	1	1	386
31207	daiin	f106r	f106r.43	P	f106r.43	15	false	X	3	T	2	2	387
31208	otedy	f106r	f106r.43	P	f106r.43	15	false	X	3	T	3	3	388
31209	qokain	f106r	f106r.43	P	f106r.43	15	false	X	3	T	4	4	389
31210	okar	f106r	f106r.43	P	f106r.43	15	false	X	3	T	5	5	390
31211	cheor	f106r	f106r.43	P	f106r.43	15	false	X	3	T	6	6	391
31212	al	f106r	f106r.43	P	f106r.43	15	false	X	3	T	7	7	392
31213	taiin	f106r	f106r.43	P	f106r.43	15	false	X	3	T	8	8	393
31214	chekal	f106r	f106r.43	P	f106r.43	15	false	X	3	T	9	9	394
31215	otaras	f106r	f106r.43	P	f106r.43	15	false	X	3	T	10	10	395
31216	dshedy	f106r	f106r.44	P	f106r.44	15	false	X	3	T	0	0	396
31217	qoteey	f106r	f106r.44	P	f106r.44	15	false	X	3	T	1	1	397
31218	otaiin	f106r	f106r.44	P	f106r.44	15	false	X	3	T	2	2	398
31219	chy	f106r	f106r.44	P	f106r.44	15	false	X	3	T	3	3	399
31220	chealol	f106r	f106r.44	P	f106r.44	15	false	X	3	T	4	4	400
31221	chlchd	f106r	f106r.44	P	f106r.44	15	false	X	3	T	5	5	401
31222	aiin	f106r	f106r.44	P	f106r.44	15	false	X	3	T	6	6	402
31223	oty	f106r	f106r.44	P	f106r.44	15	false	X	3	T	7	7	403
31224	otair	f106r	f106r.44	P	f106r.44	15	false	X	3	T	8	8	404
31225	otaiikam	f106r	f106r.44	P	f106r.44	15	false	X	3	T	9	9	405
31226	y	f106r	f106r.45	P	f106r.45	15	false	X	3	T	0	0	406
31227	sheedal	f106r	f106r.45	P	f106r.45	15	false	X	3	T	1	1	407
31228	okain	f106r	f106r.45	P	f106r.45	15	false	X	3	T	2	2	408
31229	okain	f106r	f106r.45	P	f106r.45	15	false	X	3	T	3	3	409
31230	otar	f106r	f106r.45	P	f106r.45	15	false	X	3	T	4	4	410
31231	kaiin	f106r	f106r.45	P	f106r.45	15	false	X	3	T	5	5	411
31232	chdalkair	f106r	f106r.45	P	f106r.45	15	false	X	3	T	6	6	412
31233	olkai?	f106r	f106r.45	P	f106r.45	15	false	X	3	T	7	7	413
31234	al	f106r	f106r.45	P	f106r.45	15	false	X	3	T	8	8	414
31235	keedy	f106r	f106r.45	P	f106r.45	15	false	X	3	T	9	9	415
31236	okal	f106r	f106r.45	P	f106r.45	15	false	X	3	T	10	10	416
31237	sotchdaiin	f106r	f106r.46	P	f106r.46	15	false	X	3	T	0	0	417
31238	shodaiin	f106r	f106r.46	P	f106r.46	15	false	X	3	T	1	1	418
31239	otedy	f106r	f106r.46	P	f106r.46	15	false	X	3	T	2	2	419
31240	qokeedy	f106r	f106r.46	P	f106r.46	15	false	X	3	T	3	3	420
31241	qokaiin	f106r	f106r.46	P	f106r.46	15	false	X	3	T	4	4	421
31242	ykar	f106r	f106r.46	P	f106r.46	15	false	X	3	T	5	5	422
31243	qokain	f106r	f106r.46	P	f106r.46	15	false	X	3	T	6	6	423
31244	cheedy	f106r	f106r.46	P	f106r.46	15	false	X	3	T	7	7	424
31245	lol	f106r	f106r.46	P	f106r.46	15	false	X	3	T	8	8	425
31246	ycheoar	f106r	f106r.47	P	f106r.47	15	false	X	3	T	0	0	426
31247	okain	f106r	f106r.47	P	f106r.47	15	false	X	3	T	1	1	427
31248	qokain	f106r	f106r.47	P	f106r.47	15	false	X	3	T	2	2	428
31249	char	f106r	f106r.47	P	f106r.47	15	false	X	3	T	3	3	429
31250	oky	f106r	f106r.47	P	f106r.47	15	false	X	3	T	4	4	430
31251	cheokam	f106r	f106r.47	P	f106r.47	15	false	X	3	T	5	5	431
31252	fsheda	f106v	f106v.1	P	f106v.1	1	true	X	3	T	0	0	0
31253	looin	f106v	f106v.1	P	f106v.1	1	false	X	3	T	1	1	1
31254	opaiiral	f106v	f106v.1	P	f106v.1	1	false	X	3	T	2	2	2
31255	oteodaiin	f106v	f106v.1	P	f106v.1	1	false	X	3	T	3	3	3
31256	chopchy	f106v	f106v.1	P	f106v.1	1	false	X	3	T	4	4	4
31257	otair	f106v	f106v.1	P	f106v.1	1	false	X	3	T	5	5	5
31258	kar	f106v	f106v.1	P	f106v.1	1	false	X	3	T	6	6	6
31259	alalor	f106v	f106v.1	P	f106v.1	1	false	X	3	T	7	7	7
31260	aiin	f106v	f106v.1	P	f106v.1	1	false	X	3	T	8	8	8
31261	aly	f106v	f106v.1	P	f106v.1	1	false	X	3	T	9	9	9
31262	kar	f106v	f106v.1	P	f106v.1	1	false	X	3	T	10	10	10
31263	daiin	f106v	f106v.2	P	f106v.2	1	false	X	3	T	0	0	11
31264	al	f106v	f106v.2	P	f106v.2	1	false	X	3	T	1	1	12
31265	sheeodar	f106v	f106v.2	P	f106v.2	1	false	X	3	T	2	2	13
31266	y	f106v	f106v.2	P	f106v.2	1	false	X	3	T	3	3	14
31267	chtain	f106v	f106v.2	P	f106v.2	1	false	X	3	T	4	4	15
31268	char	f106v	f106v.2	P	f106v.2	1	false	X	3	T	5	5	16
31269	otar	f106v	f106v.2	P	f106v.2	1	false	X	3	T	6	6	17
31270	qokar	f106v	f106v.2	P	f106v.2	1	false	X	3	T	7	7	18
31271	otar	f106v	f106v.2	P	f106v.2	1	false	X	3	T	8	8	19
31272	shed	f106v	f106v.2	P	f106v.2	1	false	X	3	T	9	9	20
31273	sheo	f106v	f106v.2	P	f106v.2	1	false	X	3	T	10	10	21
31274	keorain	f106v	f106v.2	P	f106v.2	1	false	X	3	T	11	11	22
31275	amchy	f106v	f106v.2	P	f106v.2	1	false	X	3	T	12	12	23
31276	yshedaiin	f106v	f106v.3	P	f106v.3	1	false	X	3	T	0	0	24
31277	shckhy	f106v	f106v.3	P	f106v.3	1	false	X	3	T	1	1	25
31278	cheokchy	f106v	f106v.3	P	f106v.3	1	false	X	3	T	2	2	26
31279	sar	f106v	f106v.3	P	f106v.3	1	false	X	3	T	3	3	27
31280	al	f106v	f106v.3	P	f106v.3	1	false	X	3	T	4	4	28
