transcription	class	mechanism_id	frozen_family	corpus	policy	scale	replicate	direct_core_distance	coverage_adjusted_distance	core_coverage	metric_n	corpus_stability	seed_stability	scale_stability	cue_policy_effect	input_dependence	EM_class	recovery	knowledge_dependence
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	SMALL	0	1.247039	1.247039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f01_speculum_profile_latin23_r12	F01_LITERAL_ROTATIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	SMALL	1	1.247039	1.247039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.041667	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	LARGE	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	LARGE	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	MEDIUM	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	MEDIUM	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	SMALL	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Astafiev	LITERAL_RESET_V1	SMALL	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Doyle	LITERAL_RESET_V1	LARGE	0	1.254033	1.254033	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Doyle	LITERAL_RESET_V1	LARGE	1	1.254033	1.254033	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Doyle	LITERAL_RESET_V1	MEDIUM	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Doyle	LITERAL_RESET_V1	MEDIUM	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Doyle	LITERAL_RESET_V1	SMALL	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Doyle	LITERAL_RESET_V1	SMALL	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	LARGE	0	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	LARGE	1	1.251750	1.251750	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	MEDIUM	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	MEDIUM	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	SMALL	0	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f08_serpens_core	F08_ORDERED_POSITIONAL_STORAGE	Longfellow	LITERAL_RESET_V1	SMALL	1	1.247184	1.247184	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	NOT_APPLICABLE_NO_LOCAL_GLOBAL_PAIR	INPUT_SENSITIVE	EM3	R0=1.000000;R6=0.010310	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.931219	0.931219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.931219	0.931219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.850039	0.850039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.850039	0.850039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.875553	0.875553	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.875553	0.875553	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.931219	0.931219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.931219	0.931219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.850039	0.850039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.850039	0.850039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.875553	0.875553	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.875553	0.875553	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Doyle	CUE_RESET_LOCAL_V1	SMALL	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	0	0.931219	0.931219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	1	0.931219	0.931219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.850039	0.850039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.850039	0.850039	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	0	0.875553	0.875553	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	1	0.875553	0.875553	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_LOCAL_V1	LARGE	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_LOCAL_V1	LARGE	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_LOCAL_V1	SMALL	0	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f11_arismetricum_core	F11_INDEXED_OPAQUE_CUE	Longfellow	CUE_RESET_LOCAL_V1	SMALL	1	1.110219	1.110219	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=36/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	0	0.647296	0.647296	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	LARGE	1	0.647296	0.647296	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.570386	0.570386	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.570386	0.570386	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	0	0.599691	0.599691	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_GLOBAL_V1	SMALL	1	0.599691	0.599691	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_LOCAL_V1	LARGE	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_LOCAL_V1	LARGE	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_LOCAL_V1	MEDIUM	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_LOCAL_V1	SMALL	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Astafiev	CUE_RESET_LOCAL_V1	SMALL	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_GLOBAL_V1	LARGE	0	0.647296	0.647296	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_GLOBAL_V1	LARGE	1	0.647296	0.647296	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	0	0.570386	0.570386	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_GLOBAL_V1	MEDIUM	1	0.570386	0.570386	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_GLOBAL_V1	SMALL	0	0.599691	0.599691	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_GLOBAL_V1	SMALL	1	0.599691	0.599691	1.000000	3	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_LOCAL_V1	LARGE	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_LOCAL_V1	LARGE	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	1	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
ZL3b	FONTANA	f12_horalogius_core	F12_TEMPORAL_ASSOCIATIVE_CUE	Doyle	CUE_RESET_LOCAL_V1	SMALL	0	NA	NA	0.000000	0	unstable_groups=0	unstable_groups=0	not_converged_groups=0	stable=0/54	INPUT_INSENSITIVE	EM2	R0=1.000000;R6=0.000000	task82_rows=6
